elapsed_s,log_timestamp_unix_s,source_time_boot_ms,seq,sysid,compid,north_x_m,east_y_m,down_z_m,velocity_north_mps,velocity_east_mps,velocity_down_mps
522.666989,1788180118.536495,631356,216,1,1,-16.997901916503906,2.524811267852783,-3.0025081634521484,0.014267772436141968,0.0008779627969488502,-0.00662634801119566
523.196236,1788180119.065742,631856,245,1,1,-16.983110427856445,2.5038411617279053,-2.998565435409546,0.019533289596438408,-0.003564901417121291,-0.003252283902838826
523.708940,1788180119.578446,632357,17,1,1,-16.97678565979004,2.483708143234253,-3.0029940605163574,0.01750575192272663,-0.003354232758283615,-0.003764927154406905
524.114575,1788180119.984081,632856,46,1,1,-16.9769229888916,2.4713821411132812,-3.001444101333618,0.012588543817400932,0.001728220609948039,-0.0020791003480553627
524.659090,1788180120.528596,633358,74,1,1,-16.97182273864746,2.4443881511688232,-2.9873452186584473,0.014301530085504055,-0.002518212888389826,0.002120930701494217
525.160171,1788180121.029677,633853,103,1,1,-16.9781436920166,2.4075589179992676,-2.9872615337371826,0.007535391487181187,-0.013051253743469715,0.00434288801625371
525.659513,1788180121.529019,634357,131,1,1,-16.987314224243164,2.3624653816223145,-2.9846534729003906,0.002292946446686983,-0.02439025416970253,0.0062617287039756775
526.316834,1788180122.186340,634853,160,1,1,-16.986343383789062,2.3214292526245117,-2.975379467010498,0.004891241900622845,-0.03180932253599167,0.010658829472959042
526.662419,1788180122.531925,635358,188,1,1,-16.993148803710938,2.275939702987671,-2.9788713455200195,0.0006833683582954109,-0.03573521226644516,0.007862179540097713
527.141617,1788180123.011123,635853,217,1,1,-17.004167556762695,2.230440855026245,-2.9805212020874023,-0.0037847040221095085,-0.04036537557840347,0.0095642926171422
527.691184,1788180123.560690,636356,245,1,1,-17.02311897277832,2.178260087966919,-2.9752349853515625,-0.01033373549580574,-0.04532920569181442,0.01193778682500124
528.162175,1788180124.031681,636853,18,1,1,-17.041126251220703,2.1290926933288574,-2.9707765579223633,-0.01527386624366045,-0.046999771147966385,0.011447745375335217
528.733976,1788180124.603482,637357,46,1,1,-17.063085556030273,2.072423219680786,-2.975764036178589,-0.018701350316405296,-0.051794618368148804,0.008824760094285011
529.187729,1788180125.057235,637856,75,1,1,-17.09013557434082,2.023118257522583,-2.9881014823913574,-0.027627069503068924,-0.05237323418259621,0.004588521551340818
529.640469,1788180125.509975,638356,103,1,1,-17.1201229095459,1.980946660041809,-2.9872992038726807,-0.03426780551671982,-0.04758451506495476,0.004119030199944973
530.109918,1788180125.979424,638856,132,1,1,-17.145998001098633,1.9476714134216309,-2.9799113273620605,-0.036397166550159454,-0.041163597255945206,0.006810408551245928
530.682842,1788180126.552348,639357,160,1,1,-17.16781997680664,1.9181454181671143,-2.9730465412139893,-0.035238198935985565,-0.03315293416380882,0.01041206531226635
531.152441,1788180127.021947,639858,189,1,1,-17.18761444091797,1.8960163593292236,-2.9722533226013184,-0.032494738698005676,-0.025264015421271324,0.009577032178640366
531.717210,1788180127.586716,640358,218,1,1,-17.203943252563477,1.8593543767929077,-2.9886667728424072,-0.02646372653543949,-0.028404584154486656,0.005488026887178421
532.183372,1788180128.052878,640853,247,1,1,-17.217653274536133,1.8343420028686523,-2.9919700622558594,-0.018574342131614685,-0.023163383826613426,0.0034941616468131542
532.638037,1788180128.507543,641361,19,1,1,-17.225833892822266,1.8078343868255615,-2.993752956390381,-0.009759591892361641,-0.01972653716802597,0.0074066524393856525
533.152815,1788180129.022321,641858,48,1,1,-17.240371704101562,1.7852702140808105,-2.9935343265533447,-0.0062771025113761425,-0.015365096740424633,0.01104437280446291
533.682773,1788180129.552279,642357,76,1,1,-17.24547576904297,1.7668839693069458,-2.978539228439331,0.002407608088105917,-0.008323462679982185,0.013962402008473873
534.304079,1788180130.173585,642853,105,1,1,-17.2598876953125,1.7595881223678589,-2.9752206802368164,0.003821931779384613,0.0021297817584127188,0.0145862502977252
534.678151,1788180130.547657,643356,136,1,1,-17.284343719482422,1.7538565397262573,-2.9845826625823975,-0.0005352717125788331,0.0076993126422166824,0.011024249717593193
535.166306,1788180131.035812,643856,166,1,1,-17.30515480041504,1.7509315013885498,-2.9813218116760254,-0.002252324018627405,0.012158960103988647,0.011653135530650616
535.633653,1788180131.503159,644357,194,1,1,-17.3348388671875,1.7484171390533447,-2.979442834854126,-0.008261369541287422,0.014325250871479511,0.011971058323979378
536.210374,1788180132.079880,644856,223,1,1,-17.361337661743164,1.7432681322097778,-2.9922521114349365,-0.011651021428406239,0.014428289607167244,0.007854866795241833
536.676724,1788180132.546230,645356,251,1,1,-17.385086059570312,1.7505351305007935,-2.9918558597564697,-0.01355650369077921,0.023078249767422676,0.008042056113481522
537.129907,1788180132.999413,645853,24,1,1,-17.420124053955078,1.7570340633392334,-3.0018320083618164,-0.022325001657009125,0.02552574686706066,0.0040052542462944984
537.706848,1788180133.576354,646361,52,1,1,-17.456157684326172,1.7550535202026367,-3.0207862854003906,-0.025410404428839684,0.02235041745007038,-0.0026419064961373806
538.157818,1788180134.027324,646853,81,1,1,-17.485515594482422,1.7518293857574463,-3.0310802459716797,-0.026770932599902153,0.019355246797204018,-0.00341424741782248
538.697126,1788180134.566632,647358,109,1,1,-17.515548706054688,1.7568880319595337,-3.0275774002075195,-0.025466879829764366,0.02165062725543976,-0.003793165320530534
539.198986,1788180135.068492,647856,138,1,1,-17.540390014648438,1.7626346349716187,-3.0266122817993164,-0.02376459538936615,0.022628644481301308,-0.001865237602032721
539.668814,1788180135.538320,648356,166,1,1,-17.585020065307617,1.7550371885299683,-3.0343596935272217,-0.03429744765162468,0.014950886368751526,-0.005240552593022585
540.243983,1788180136.113489,648853,195,1,1,-17.610490798950195,1.7545135021209717,-3.0400145053863525,-0.028697101399302483,0.014474778436124325,-0.004993353970348835
540.696707,1788180136.566213,649357,223,1,1,-17.638900756835938,1.7457386255264282,-3.0350685119628906,-0.025821883231401443,0.0078608188778162,-0.006431444548070431
541.150207,1788180137.019713,649856,252,1,1,-17.666723251342773,1.7437286376953125,-3.0378055572509766,-0.02418631687760353,0.008533341810107231,-0.007126218173652887
541.617240,1788180137.486746,650358,25,1,1,-17.69493293762207,1.7329856157302856,-3.0403099060058594,-0.023744268342852592,0.0006321447435766459,-0.004629616625607014
542.190132,1788180138.059638,650856,55,1,1,-17.72538185119629,1.7199690341949463,-3.0494120121002197,-0.024170007556676865,-0.007560201920568943,-0.006422020029276609
542.658453,1788180138.527959,651356,83,1,1,-17.747371673583984,1.7199615240097046,-3.049199342727661,-0.019083647057414055,-0.0066035473719239235,-0.005678974092006683
543.161726,1788180139.031232,651853,112,1,1,-17.767507553100586,1.7167998552322388,-3.0473575592041016,-0.01682562567293644,-0.008963852189481258,-0.005411677528172731
543.726118,1788180139.595624,652357,140,1,1,-17.791635513305664,1.7184937000274658,-3.044015645980835,-0.01501370221376419,-0.009198092855513096,-0.005333764478564262
544.115603,1788180139.985109,652856,169,1,1,-17.818603515625,1.7258495092391968,-3.0463743209838867,-0.017790289595723152,-0.00455710431560874,-0.0055557978339493275
544.835374,1788180140.704880,653357,197,1,1,-17.83805274963379,1.7352542877197266,-3.0280308723449707,-0.012276848778128624,-0.00032443570671603084,-0.00031434057746082544
545.191809,1788180141.061315,653853,226,1,1,-17.871042251586914,1.7419744729995728,-3.021320343017578,-0.018198121339082718,0.0009956755675375462,0.0003490628150757402
545.642542,1788180141.512048,654357,254,1,1,-17.90972900390625,1.7574646472930908,-3.025996685028076,-0.026979440823197365,0.006042231805622578,-0.0025541801005601883
546.296723,1788180142.166229,654853,27,1,1,-17.9429931640625,1.7805609703063965,-3.0376360416412354,-0.027412595227360725,0.015092839486896992,-0.003386931959539652
546.638965,1788180142.508471,655353,55,1,1,-17.975431442260742,1.8063136339187622,-3.044315814971924,-0.028282685205340385,0.021500172093510628,-0.005639180541038513
547.140092,1788180143.009598,655853,84,1,1,-18.000873565673828,1.832821249961853,-3.0421721935272217,-0.02584723010659218,0.025269854813814163,-0.005281900521367788
547.593316,1788180143.462822,656356,112,1,1,-18.033964157104492,1.8679184913635254,-3.037003993988037,-0.02778155729174614,0.03167246654629707,-0.0025431299582123756
548.171883,1788180144.041389,656853,141,1,1,-18.06038475036621,1.9020074605941772,-3.0353732109069824,-0.02530589886009693,0.03794151172041893,-0.0019672198686748743
548.637074,1788180144.506580,657356,169,1,1,-18.092893600463867,1.9323253631591797,-3.0509467124938965,-0.026429060846567154,0.038654401898384094,-0.008151295594871044
549.207558,1788180145.077064,657853,198,1,1,-18.119171142578125,1.9522992372512817,-3.056020498275757,-0.025916650891304016,0.03384551405906677,-0.011401474475860596
549.675594,1788180145.545100,658357,226,1,1,-18.14451789855957,1.965901494026184,-3.053638219833374,-0.022135473787784576,0.026087557896971703,-0.008860299363732338
550.115741,1788180145.985247,658853,255,1,1,-18.16317367553711,1.9883513450622559,-3.0566978454589844,-0.017114607617259026,0.02603817731142044,-0.009912310168147087
550.704255,1788180146.573761,659357,27,1,1,-18.17678451538086,2.0058858394622803,-3.0677998065948486,-0.008147873915731907,0.023050013929605484,-0.011486086994409561
551.170509,1788180147.040015,659853,56,1,1,-18.189817428588867,2.0193185806274414,-3.0611319541931152,-0.005670691374689341,0.019190749153494835,-0.0083251241594553
551.706110,1788180147.575616,660357,85,1,1,-18.20241928100586,2.030433416366577,-3.053929328918457,-0.0010893731378018856,0.014079846441745758,-0.006296733394265175
552.127057,1788180147.996563,660857,114,1,1,-18.208498001098633,2.0422725677490234,-3.0421383380889893,0.007134019397199154,0.012436233460903168,-0.002949944930151105
552.656898,1788180148.526404,661353,142,1,1,-18.218751907348633,2.055846929550171,-3.023071050643921,0.009378352202475071,0.011208041571080685,0.0012368580792099237
553.122242,1788180148.991748,661856,171,1,1,-18.24445343017578,2.0620787143707275,-3.0140130519866943,0.0030422296840697527,0.006541336886584759,0.0018616364104673266
553.744765,1788180149.614271,662353,199,1,1,-18.274932861328125,2.067199230194092,-3.018383741378784,-0.005406498443335295,0.0012198034673929214,-0.0012438467238098383
554.116688,1788180149.986194,662856,228,1,1,-18.312646865844727,2.081310749053955,-3.029536724090576,-0.016602152958512306,0.004055545199662447,-0.007277288939803839
554.616673,1788180150.486179,663357,0,1,1,-18.34492301940918,2.087311029434204,-3.034856081008911,-0.019852356985211372,-0.0006473736139014363,-0.009995800442993641
555.146608,1788180151.016114,663853,29,1,1,-18.37354278564453,2.0955681800842285,-3.028313398361206,-0.023002376779913902,-0.0017874790355563164,-0.009699619375169277
555.656142,1788180151.525648,664358,57,1,1,-18.397043228149414,2.1042304039001465,-3.0253660678863525,-0.022683853283524513,-0.000921199272852391,-0.007863027974963188
556.107215,1788180151.976721,664853,86,1,1,-18.41972541809082,2.122156858444214,-3.024251937866211,-0.02170545794069767,0.003054903820157051,-0.007028921507298946
556.699151,1788180152.568657,665353,114,1,1,-18.435943603515625,2.1428325176239014,-3.0067944526672363,-0.019161105155944824,0.008588463999330997,-0.0037599133793264627
557.155033,1788180153.024539,665856,143,1,1,-18.46610450744629,2.163015365600586,-2.9964559078216553,-0.025605643168091774,0.012337489984929562,-0.002906038658693433
557.728987,1788180153.598493,666353,171,1,1,-18.496843338012695,2.1767165660858154,-2.990666151046753,-0.029369337484240532,0.014276106841862202,-0.00366538786329329
558.183025,1788180154.052531,666858,200,1,1,-18.517192840576172,2.1830315589904785,-2.9903719425201416,-0.02345317229628563,0.012784071266651154,-0.00488499877974391
558.681834,1788180154.551340,667353,228,1,1,-18.529890060424805,2.187662363052368,-2.996029853820801,-0.016779350116848946,0.012388152070343494,-0.005359104834496975
559.226051,1788180155.095557,667856,1,1,1,-18.551166534423828,2.178497076034546,-3.0063974857330322,-0.017655780538916588,0.0049016475677490234,-0.011119850911200047
559.724960,1788180155.594466,668356,29,1,1,-18.574174880981445,2.168588876724243,-3.0121243000030518,-0.020214036107063293,-0.0028789876960217953,-0.011294185183942318
560.147213,1788180156.016719,668856,58,1,1,-18.592493057250977,2.14867901802063,-3.016103744506836,-0.018999667838215828,-0.011603018268942833,-0.011774023994803429
560.759641,1788180156.629147,669353,86,1,1,-18.598669052124023,2.129915952682495,-3.0225167274475098,-0.010682725347578526,-0.018116949126124382,-0.012728136032819748
561.177647,1788180157.047153,669853,115,1,1,-18.595624923706055,2.1188013553619385,-3.010815143585205,-0.0005754168960265815,-0.01719372160732746,-0.007167436182498932
561.637190,1788180157.506696,670357,144,1,1,-18.597579956054688,2.1154682636260986,-3.01291561126709,0.002638482488691807,-0.013932030647993088,-0.009777366183698177
562.146552,1788180158.016058,670853,173,1,1,-18.602115631103516,2.1135404109954834,-3.023714303970337,0.003127176547423005,-0.00985272042453289,-0.014207118190824986
562.664562,1788180158.534068,671353,201,1,1,-18.59698486328125,2.108673572540283,-3.0238053798675537,0.010036659426987171,-0.010275345295667648,-0.013882805593311787
563.127947,1788180158.997453,671853,230,1,1,-18.58159065246582,2.112400531768799,-3.005002737045288,0.019361257553100586,-0.003501875326037407,-0.006852957885712385
563.706083,1788180159.575589,672353,2,1,1,-18.571781158447266,2.112849235534668,-2.9944815635681152,0.023304540663957596,0.0004797088331542909,-0.004136666189879179
564.129166,1788180159.998672,672858,31,1,1,-18.55926513671875,2.106325387954712,-2.9891345500946045,0.028198348358273506,7.707843178650364e-05,-0.002694379771128297
564.626508,1788180160.496014,673353,59,1,1,-18.553991317749023,2.097054958343506,-2.9942684173583984,0.027872884646058083,-0.0004894431331194937,-0.0040331315249204636
565.203315,1788180161.072821,673853,88,1,1,-18.54899024963379,2.0873587131500244,-2.9987614154815674,0.02692953124642372,-0.000950777146499604,-0.005170510616153479
565.624982,1788180161.494488,674356,116,1,1,-18.542888641357422,2.078691244125366,-2.9959030151367188,0.025146182626485825,-0.0017246593488380313,-0.005342002492398024
566.120102,1788180161.989608,674853,145,1,1,-18.539485931396484,2.07747220993042,-2.993618965148926,0.022229095920920372,0.0005153383826836944,-0.0060413372702896595
566.694714,1788180162.564220,675356,173,1,1,-18.53687858581543,2.078782081604004,-2.9929885864257812,0.021477309986948967,0.0044039092026650906,-0.004046434070914984
567.162089,1788180163.031595,675858,202,1,1,-18.539949417114258,2.0747756958007812,-2.99666690826416,0.016651630401611328,0.0009174044826067984,-0.006443383637815714
567.611922,1788180163.481428,676353,230,1,1,-18.549894332885742,2.0634710788726807,-2.9968454837799072,0.010308600030839443,-0.0056606861762702465,-0.001953802304342389
568.126066,1788180163.995572,676856,3,1,1,-18.559690475463867,2.045900583267212,-2.9907608032226562,0.004311094526201487,-0.011546594090759754,0.0007040994241833687
568.653659,1788180164.523165,677353,31,1,1,-18.572917938232422,2.030494451522827,-2.9808199405670166,-0.0023685346823185682,-0.017528541386127472,0.000992650049738586
569.153231,1788180165.022737,677856,60,1,1,-18.586454391479492,2.030540704727173,-2.985867977142334,-0.007483613211661577,-0.011280694045126438,0.00012624968076124787
569.683038,1788180165.552544,678353,88,1,1,-18.589637756347656,2.0379700660705566,-2.986483335494995,-0.00716716842725873,-0.005125101655721664,0.003710109507665038
570.153092,1788180166.022598,678857,117,1,1,-18.589811325073242,2.041957378387451,-2.9930975437164307,-0.007588258944451809,-0.004103287123143673,0.0027702616062015295
570.610231,1788180166.479737,679353,145,1,1,-18.59616470336914,2.0494940280914307,-2.9958393573760986,-0.011995540000498295,-0.0005987380864098668,0.0027352264150977135
571.191350,1788180167.060856,679856,174,1,1,-18.602861404418945,2.0679731369018555,-2.9852566719055176,-0.013643849641084671,0.00801563449203968,0.006211592350155115
571.605881,1788180167.475387,680353,203,1,1,-18.606048583984375,2.0863771438598633,-2.9794962406158447,-0.01347180362790823,0.0127209248021245,0.004101478960365057
572.264984,1788180168.134490,680853,232,1,1,-18.610565185546875,2.0943264961242676,-2.9801976680755615,-0.01267150603234768,0.00788939744234085,0.0036020628176629543
572.641075,1788180168.510581,681353,7,1,1,-18.611225128173828,2.1074657440185547,-2.981491804122925,-0.009757677093148232,0.00968555174767971,0.003919675014913082
573.138983,1788180169.008489,681856,37,1,1,-18.60773468017578,2.1271891593933105,-2.9808497428894043,-0.005159613210707903,0.015108317136764526,0.004612911492586136
573.638044,1788180169.507550,682353,65,1,1,-18.611614227294922,2.1530070304870605,-2.9877960681915283,-0.004638857673853636,0.021924138069152832,0.0007974684122018516
574.180805,1788180170.050311,682853,94,1,1,-18.618316650390625,2.177290439605713,-2.998446226119995,-0.004800932481884956,0.027852008119225502,0.001969296019524336
574.632666,1788180170.502172,683353,123,1,1,-18.617292404174805,2.198972225189209,-3.000088691711426,0.0008320194901898503,0.03188709542155266,0.0026918898802250624
575.333527,1788180171.203033,683857,153,1,1,-18.611106872558594,2.2176599502563477,-2.990233898162842,0.0051120733842253685,0.03265395760536194,0.004909742157906294
575.663200,1788180171.532706,684356,181,1,1,-18.617101669311523,2.233504056930542,-2.988454580307007,0.00026916051865555346,0.03521177917718887,0.002799790818244219
576.130849,1788180172.000355,684856,210,1,1,-18.61537742614746,2.2460498809814453,-2.982187271118164,0.004796136170625687,0.03459646552801132,0.004136602394282818
576.706333,1788180172.575839,685353,238,1,1,-18.60797691345215,2.2512283325195312,-2.9830434322357178,0.0067261927761137486,0.03012854978442192,0.006629151292145252
577.126982,1788180172.996488,685856,11,1,1,-18.60297393798828,2.244739055633545,-3.000809907913208,0.005436193197965622,0.019704485312104225,0.002022920874878764
577.625635,1788180173.495141,686353,39,1,1,-18.592702865600586,2.241225242614746,-3.0124189853668213,0.007527608890086412,0.015362651087343693,-0.002679041586816311
578.128221,1788180173.997727,686856,68,1,1,-18.567934036254883,2.2393746376037598,-3.0125226974487305,0.017134839668869972,0.011999995447695255,-0.0006936201825737953
578.628321,1788180174.497827,687353,96,1,1,-18.546106338500977,2.243868112564087,-3.0053584575653076,0.022916169837117195,0.012123438529670238,0.0027797510847449303
579.114210,1788180174.983716,687853,125,1,1,-18.53241729736328,2.245922803878784,-3.0039987564086914,0.02339353784918785,0.008281772956252098,0.0016244302969425917
579.707389,1788180175.576895,688353,153,1,1,-18.52145767211914,2.2504754066467285,-3.0081231594085693,0.020842591300606728,0.006907766684889793,-0.00041507097193971276
580.115371,1788180175.984877,688856,182,1,1,-18.5113525390625,2.254987955093384,-3.014603614807129,0.01967805065214634,0.004077889025211334,-0.0015134495915845037
580.617948,1788180176.487454,689356,210,1,1,-18.503215789794922,2.2564995288848877,-3.0273630619049072,0.01573803834617138,0.00013329574721865356,-0.005977477412670851
581.183820,1788180177.053326,689853,239,1,1,-18.491662979125977,2.2652411460876465,-3.0362257957458496,0.013390624895691872,-0.001964904833585024,-0.005785550456494093
581.651320,1788180177.520826,690354,12,1,1,-18.474502563476562,2.2795217037200928,-3.0320327281951904,0.016266563907265663,0.0013628207379952073,-0.004063056781888008
582.197738,1788180178.067244,690853,41,1,1,-18.453556060791016,2.2966151237487793,-3.026312828063965,0.02008001320064068,0.004333280958235264,-0.0012460666475817561
582.697636,1788180178.567142,691357,69,1,1,-18.43445587158203,2.3115603923797607,-3.0245933532714844,0.01949802227318287,0.004187040962278843,0.0004447235551197082
583.148903,1788180179.018409,691853,98,1,1,-18.41961097717285,2.3318076133728027,-3.029067039489746,0.01553071103990078,0.008136527612805367,-0.00041600357508286834
583.712183,1788180179.581689,692357,126,1,1,-18.39980125427246,2.344844341278076,-3.0277936458587646,0.016840675845742226,0.004746963735669851,-0.0003021325683221221
584.223793,1788180180.093299,692853,155,1,1,-18.38234519958496,2.3571360111236572,-3.0187621116638184,0.01766355335712433,0.004236450884491205,0.003017055569216609
584.643739,1788180180.513245,693356,183,1,1,-18.36404037475586,2.3664493560791016,-3.020601749420166,0.020330926403403282,0.0012829108163714409,0.0011085260193794966
585.142895,1788180181.012401,693856,212,1,1,-18.34974479675293,2.3884947299957275,-3.020293712615967,0.016424423083662987,0.007120508700609207,0.0004957939963787794
585.688455,1788180181.557961,694356,240,1,1,-18.336397171020508,2.4055187702178955,-3.0147199630737305,0.015449102967977524,0.00870613381266594,-0.0005618879804387689
586.141408,1788180182.010914,694853,13,1,1,-18.327903747558594,2.4208760261535645,-3.004460096359253,0.010853399522602558,0.010840908624231815,0.0009076614514924586
586.715185,1788180182.584691,695353,41,1,1,-18.321306228637695,2.4403579235076904,-3.001140594482422,0.008395412005484104,0.016204368323087692,0.0031328655313700438
587.228930,1788180183.098436,695853,70,1,1,-18.32065773010254,2.4544081687927246,-3.005230665206909,0.0031310333870351315,0.01795550063252449,0.003921685740351677
587.635766,1788180183.505272,696358,98,1,1,-18.31245231628418,2.461479425430298,-3.0085017681121826,0.0035818819887936115,0.017036747187376022,0.0028084737714380026
588.090652,1788180183.960158,696853,127,1,1,-18.30775260925293,2.4579238891601562,-3.010840654373169,0.0036478692200034857,0.012397492304444313,0.0033862118143588305
588.680916,1788180184.550422,697356,155,1,1,-18.30750274658203,2.4551310539245605,-3.0179250240325928,-0.0008096442907117307,0.010159913450479507,-0.0010211172048002481
589.148305,1788180185.017811,697853,184,1,1,-18.311359405517578,2.4491493701934814,-3.0223262310028076,-0.004906508605927229,0.0036482689902186394,-0.002156453672796488
589.709054,1788180185.578560,698356,212,1,1,-18.301698684692383,2.4375414848327637,-3.029933452606201,3.904267941834405e-05,-0.0024278739001601934,-0.003796286415308714
590.163046,1788180186.032552,698853,241,1,1,-18.29479217529297,2.4307541847229004,-3.0354692935943604,8.010539750102907e-05,-0.004336068406701088,-0.007565158884972334
590.630294,1788180186.499800,699353,13,1,1,-18.292631149291992,2.406510353088379,-3.0456128120422363,-0.0018075054977089167,-0.01704512909054756,-0.01040608063340187
591.146496,1788180187.016002,699857,42,1,1,-18.284494400024414,2.3794326782226562,-3.0486319065093994,0.001937461318448186,-0.027032960206270218,-0.011335472576320171
591.629670,1788180187.499176,700353,71,1,1,-18.279518127441406,2.3525497913360596,-3.0636093616485596,0.0015894415555521846,-0.03564230352640152,-0.014894150197505951
592.123784,1788180187.993290,700858,100,1,1,-18.282075881958008,2.331399917602539,-3.0841732025146484,-0.003782249055802822,-0.040315788239240646,-0.019109508022665977
592.703600,1788180188.573106,701353,128,1,1,-18.27620506286621,2.309086799621582,-3.097717761993408,-0.0015901430742815137,-0.04679528996348381,-0.02235773205757141
593.203563,1788180189.073069,701856,157,1,1,-18.27245330810547,2.297954797744751,-3.092643976211548,-0.002602951368317008,-0.04324950650334358,-0.019099485129117966
593.624697,1788180189.494203,702353,185,1,1,-18.27265739440918,2.2897331714630127,-3.0819408893585205,-0.005760976113379002,-0.038234345614910126,-0.015421763062477112
594.123519,1788180189.993025,702853,214,1,1,-18.261762619018555,2.2835171222686768,-3.0763261318206787,-0.0018986164359375834,-0.03374042734503746,-0.01308026909828186
594.666856,1788180190.536362,703357,242,1,1,-18.252227783203125,2.269118070602417,-3.0731513500213623,0.0004024495428893715,-0.0340348519384861,-0.011305482126772404
595.119848,1788180190.989354,703858,15,1,1,-18.24156379699707,2.2493724822998047,-3.06736159324646,0.003110569901764393,-0.03658972308039665,-0.009623631834983826
595.695492,1788180191.564998,704353,43,1,1,-18.220481872558594,2.2281291484832764,-3.0603721141815186,0.012358594685792923,-0.038400083780288696,-0.006876288913190365
596.145346,1788180192.014852,704856,72,1,1,-18.203445434570312,2.223438024520874,-3.0630605220794678,0.014273895882070065,-0.02973383478820324,-0.0062103173695504665
596.613007,1788180192.482513,705353,100,1,1,-18.195087432861328,2.218733787536621,-3.0716774463653564,0.010054690763354301,-0.023889102041721344,-0.006522907875478268
597.191750,1788180193.061256,705856,129,1,1,-18.185470581054688,2.2157468795776367,-3.076953172683716,0.009231436997652054,-0.016576476395130157,-0.005873335525393486
597.657784,1788180193.527290,706358,157,1,1,-18.17464256286621,2.2143054008483887,-3.070183515548706,0.009565985761582851,-0.007736998610198498,-0.004921806510537863
598.159821,1788180194.029327,706853,186,1,1,-18.16542625427246,2.2201554775238037,-3.068202495574951,0.010169033892452717,0.0001469507988076657,-0.004761949647217989
598.674957,1788180194.544463,707353,214,1,1,-18.147958755493164,2.208958387374878,-3.0715317726135254,0.016786757856607437,-0.0004043949593324214,-0.004531654063612223
599.145195,1788180195.014701,707853,243,1,1,-18.14189338684082,2.204556465148926,-3.0764575004577637,0.013629171065986156,0.005642880219966173,-0.004701976664364338
599.721073,1788180195.590579,708361,15,1,1,-18.141616821289062,2.1909608840942383,-3.0751047134399414,0.008017951622605324,0.00550494622439146,-0.0049111670814454556
600.142614,1788180196.012120,708853,44,1,1,-18.151432037353516,2.1717703342437744,-3.0690274238586426,0.0007301081786863506,0.0028257756493985653,-0.004674394614994526
600.640131,1788180196.509637,709353,72,1,1,-18.156370162963867,2.1424155235290527,-3.0641372203826904,-0.0026448459830135107,-0.0024040178395807743,-0.0047979108057916164
601.091585,1788180196.961091,709853,101,1,1,-18.155393600463867,2.1202940940856934,-3.059781312942505,-0.001012197113595903,-0.002454608678817749,-0.0049972012639045715
601.718359,1788180197.587865,710353,130,1,1,-18.165904998779297,2.094606637954712,-3.0622317790985107,-0.007722213864326477,-0.0053830454126000404,-0.006050636991858482
602.124185,1788180197.993691,710853,159,1,1,-18.16481590270996,2.0649547576904297,-3.0442306995391846,-0.004805729724466801,-0.010907317511737347,-0.002620610175654292
602.716619,1788180198.586125,711353,187,1,1,-18.16680335998535,2.0427024364471436,-3.0327038764953613,-0.006023859139531851,-0.010365898720920086,0.0008020854438655078
603.134688,1788180199.004194,711853,216,1,1,-18.17639923095703,2.0140504837036133,-3.0216901302337646,-0.008831053972244263,-0.015326767228543758,0.003929182421416044
603.603417,1788180199.472923,712357,244,1,1,-18.194721221923828,1.9745357036590576,-3.0050370693206787,-0.017031220719218254,-0.0266073290258646,0.00832915399223566
604.149988,1788180200.019494,712853,18,1,1,-18.207212448120117,1.9317020177841187,-2.991971015930176,-0.017738552764058113,-0.039143890142440796,0.00794538576155901
604.678192,1788180200.547698,713358,46,1,1,-18.222137451171875,1.90718412399292,-2.9853177070617676,-0.019353331997990608,-0.03767441585659981,0.007328175939619541
605.117342,1788180200.986848,713853,75,1,1,-18.24210548400879,1.8908430337905884,-2.982893943786621,-0.02413611300289631,-0.03485006093978882,0.005079466849565506
605.708121,1788180201.577627,714353,103,1,1,-18.261722564697266,1.892946481704712,-2.984650135040283,-0.026125583797693253,-0.021783912554383278,0.003903700038790703
606.164879,1788180202.034385,714853,132,1,1,-18.283388137817383,1.8845078945159912,-2.989198684692383,-0.0278000608086586,-0.019905202090740204,-7.045315578579903e-05
606.630511,1788180202.500017,715353,160,1,1,-18.28643798828125,1.8870878219604492,-2.985267400741577,-0.0213636364787817,-0.010728424414992332,0.0032237416598945856
607.191346,1788180203.060852,715858,189,1,1,-18.284103393554688,1.8823583126068115,-2.987139940261841,-0.012664868496358395,-0.009420963935554028,0.0016401993343606591
607.658710,1788180203.528216,716353,217,1,1,-18.28361701965332,1.8936188220977783,-2.9905214309692383,-0.00936683639883995,0.0019052504794672132,-0.0008885334245860577
608.110598,1788180203.980104,716853,246,1,1,-18.285995483398438,1.9010870456695557,-2.981825113296509,-0.007851331494748592,0.003954831976443529,0.002741606440395117
608.692172,1788180204.561678,717356,18,1,1,-18.286340713500977,1.9125372171401978,-2.97216534614563,-0.004206623882055283,0.009244696237146854,0.0007509679417125881
609.164869,1788180205.034375,717853,47,1,1,-18.287681579589844,1.9211328029632568,-2.9757981300354004,-0.0004527975688688457,0.01254995632916689,-0.0031400700099766254
609.614127,1788180205.483633,718356,75,1,1,-18.298276901245117,1.9203964471817017,-2.9813575744628906,-0.0029286732897162437,0.011363329365849495,-0.005893248599022627
610.270714,1788180206.140220,718858,104,1,1,-18.302255630493164,1.9189484119415283,-2.982125759124756,-3.931745595764369e-06,0.010409546084702015,-0.007886885665357113
610.689509,1788180206.559015,719353,135,1,1,-18.317739486694336,1.9223695993423462,-2.991983652114868,-0.004570412449538708,0.014319565147161484,-0.011889640241861343
