elapsed_s,log_timestamp_unix_s,source_message,source_time_boot_ms,seq,sysid,compid,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,airspeed_mps,groundspeed_mps,heading_deg,throttle_percent,alt_m_msl,climb_up_mps,armed,flight_mode,base_mode,custom_mode,system_status,vehicle_type,autopilot_type
456.181992,1788180052.051498,VFR_HUD,,254,1,1,,,,,,,,,,0.03327140584588051,0.030156191438436508,34,0,32.40999984741211,0.014056691899895668,,,,,,,
456.244519,1788180052.114025,ATTITUDE,565103,0,1,1,-0.017391294240951538,0.00899804849177599,0.6043146848678589,-0.9964477602766977,0.51555020243282,34.62468094070667,-0.00021647487301379442,-0.00025555631145834923,-0.0003683521063067019,,,,,,,,,,,,,
456.258905,1788180052.128411,VFR_HUD,,1,1,1,,,,,,,,,,0.028740301728248596,0.025981664657592773,34,0,32.40999984741211,0.012286494486033916,,,,,,,
456.743253,1788180052.612759,ATTITUDE,565361,25,1,1,-0.017426934093236923,0.008830918930470943,0.6043646931648254,-0.99848977339512,0.505974383938168,34.62754620506349,-5.833071190863848e-05,5.708681419491768e-05,-0.0006352330674417317,,,,,,,,,,,,,
456.773196,1788180052.642702,VFR_HUD,,26,1,1,,,,,,,,,,0.021973595023155212,0.020002217963337898,34,0,32.40999984741211,0.009096710942685604,,,,,,,
456.774198,1788180052.643704,ATTITUDE,565603,28,1,1,-0.01736462488770485,0.008782222867012024,0.6043681502342224,-0.994919718893319,0.5031843050230707,34.62774428054942,0.00043602389632724226,-0.0006090650567784905,-0.001028076047077775,,,,,,,,,,,,,
456.789252,1788180052.658758,VFR_HUD,,29,1,1,,,,,,,,,,0.017960429191589355,0.016244525089859962,34,0,32.40999984741211,0.007661093957722187,,,,,,,
456.789252,1788180052.658758,HEARTBEAT,,30,1,1,,,,,,,,,,,,,,,,0,AUTO,89,3,3,2,3
457.213028,1788180053.082534,ATTITUDE,565856,54,1,1,-0.017330994829535484,0.008764585480093956,0.6043790578842163,-0.9929928584954348,0.5021737571910261,34.628369242858476,-0.0006800853298045695,0.00010254414519295096,-0.0001266297622350976,,,,,,,,,,,,,
457.244777,1788180053.114283,VFR_HUD,,55,1,1,,,,,,,,,,0.017297223210334778,0.015419169329106808,34,0,32.40999984741211,0.007838570512831211,,,,,,,
457.245780,1788180053.115286,ATTITUDE,566103,57,1,1,-0.017301976680755615,0.008783593773841858,0.6043709516525269,-0.9913302410410657,0.5032628521985257,34.627904789994915,0.0002320283092558384,-0.00029513880144804716,0.00023544255236629397,,,,,,,,,,,,,
457.387429,1788180053.256935,VFR_HUD,,58,1,1,,,,,,,,,,0.017845213413238525,0.015764016658067703,34,0,32.41999816894531,0.008363458327949047,,,,,,,
457.697564,1788180053.567070,ATTITUDE,566358,82,1,1,-0.017350200563669205,0.008765008300542831,0.6044091582298279,-0.9940932660037474,0.5021979830182385,34.630093865623905,-0.0004025807720609009,-0.0003797956742346287,-0.0004112164897378534,,,,,,,,,,,,,
457.698548,1788180053.568054,VFR_HUD,,83,1,1,,,,,,,,,,0.015487484633922577,0.013703087344765663,34,0,32.41999816894531,0.007217171136289835,,,,,,,
457.713445,1788180053.582951,ATTITUDE,566603,85,1,1,-0.01742558367550373,0.008748820051550865,0.6043523550033569,-0.9984124001584285,0.5012704646732918,34.62683928048439,-0.000667432090267539,0.0004897819017060101,-0.00041194522054865956,,,,,,,,,,,,,
457.714569,1788180053.584075,VFR_HUD,,86,1,1,,,,,,,,,,0.014438836835324764,0.012466303072869778,34,0,32.41999816894531,0.007285004016011953,,,,,,,
457.972972,1788180053.842478,HEARTBEAT,,87,1,1,,,,,,,,,,,,,,,,0,AUTO,89,3,3,2,3
458.269301,1788180054.138807,ATTITUDE,566856,111,1,1,-0.01735074818134308,0.008710329420864582,0.6043217182159424,-0.9941246421852471,0.49906511398417114,34.6250839218677,0.0002254872233606875,-0.00031809171196073294,-0.0006274196784943342,,,,,,,,,,,,,
458.269301,1788180054.138807,VFR_HUD,,112,1,1,,,,,,,,,,0.013846736401319504,0.011576837860047817,34,0,32.41999816894531,0.007596640381962061,,,,,,,
458.395197,1788180054.264703,ATTITUDE,567103,117,1,1,-0.017382847145199776,0.008692257106304169,0.6043068170547485,-0.9959637773409789,0.49802964663382665,34.62423014822145,-8.506013546139002e-05,0.00013075652532279491,-0.0005179895670153201,,,,,,,,,,,,,
458.444743,1788180054.314249,VFR_HUD,,118,1,1,,,,,,,,,,0.01319593470543623,0.01143564935773611,34,0,32.41999816894531,0.006584726274013519,,,,,,,
458.735171,1788180054.604677,ATTITUDE,567360,143,1,1,-0.01741400547325611,0.008403211832046509,0.6043629050254822,-0.9977490180352909,0.4814685723306613,34.627443752225936,4.547223215922713e-05,-0.0002003753324970603,-0.0006693722680211067,,,,,,,,,,,,,
458.735171,1788180054.604677,VFR_HUD,,144,1,1,,,,,,,,,,0.01141453254967928,0.009274733252823353,34,0,32.40999984741211,0.006653637159615755,,,,,,,
458.751168,1788180054.620674,ATTITUDE,567603,146,1,1,-0.01738833077251911,0.008312666788697243,0.604348361492157,-0.9962779660427994,0.4762807234909193,34.626610469147195,-0.0005074790678918362,0.0002079156693071127,-0.0005754715530201793,,,,,,,,,,,,,
458.751168,1788180054.620674,VFR_HUD,,147,1,1,,,,,,,,,,0.011884074658155441,0.010438235476613045,34,0,32.40999984741211,0.005681060720235109,,,,,,,
458.876575,1788180054.746081,HEARTBEAT,,148,1,1,,,,,,,,,,,,,,,,0,AUTO,89,3,3,2,3
459.285303,1788180055.154809,ATTITUDE,567860,172,1,1,-0.017300304025411606,0.008213088847696781,0.604364812374115,-0.991234404949274,0.47057532773899013,34.62755303525266,-0.0005426954594440758,0.0005619379226118326,-0.0005054823122918606,,,,,,,,,,,,,
459.286340,1788180055.155846,VFR_HUD,,173,1,1,,,,,,,,,,0.016393296420574188,0.015643658116459846,34,0,32.40999984741211,0.004900625441223383,,,,,,,
459.287395,1788180055.156901,ATTITUDE,568103,175,1,1,-0.017229266464710236,0.008088658563792706,0.6043106317520142,-0.987164252534181,0.46344599762767197,34.62444871427489,-0.00044042186345905066,0.0002893079072237015,-0.0005342587828636169,,,,,,,,,,,,,
459.473198,1788180055.342704,VFR_HUD,,176,1,1,,,,,,,,,,0.02021314576268196,0.02002076804637909,34,0,32.40999984741211,0.0027821091935038567,,,,,,,
459.769542,1788180055.639048,ATTITUDE,568360,200,1,1,-0.01723344437777996,0.007964618504047394,0.6042976379394531,-0.9874036293202488,0.45633902571371504,34.62370422365536,-5.477643571794033e-05,0.0005756516475230455,-0.00015819884720258415,,,,,,,,,,,,,
459.770714,1788180055.640220,VFR_HUD,,201,1,1,,,,,,,,,,0.027617279440164566,0.027263592928647995,34,0,32.41999816894531,0.0044057369232177734,,,,,,,
459.770714,1788180055.640220,ATTITUDE,568603,203,1,1,-0.017222050577402115,0.007988138124346733,0.6043152809143066,-0.9867508126459836,0.4576866006926174,34.62471509165252,-0.00027392158517614007,-0.0002955300733447075,0.00040186080150306225,,,,,,,,,,,,,
459.786599,1788180055.656105,VFR_HUD,,204,1,1,,,,,,,,,,0.032419633120298386,0.03207530453801155,34,0,32.43000030517578,0.004712499678134918,,,,,,,
459.786599,1788180055.656105,HEARTBEAT,,205,1,1,,,,,,,,,,,,,,,,0,AUTO,89,3,3,2,3
460.204260,1788180056.073766,ATTITUDE,568855,229,1,1,-0.017172913998365402,0.00800161249935627,0.6042889952659607,-0.983935494047469,0.4584586255122404,34.62320903494053,-0.0004650253104045987,0.0004962418461218476,-0.000845622387714684,,,,,,,,,,,,,
