Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:41 AM  1002     50770   45.00    0.00    0.00    0.00   45.00     4      0.00      0.00 9210544  838992   2.58  python3
12:30:41 AM  1002     52545    2.00    1.00    0.00    0.00    3.00     0   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:42 AM  1002     50770   69.00    0.00    0.00    0.00   69.00     8   8096.00      0.00 9204460  833544   2.57  python3
12:30:42 AM  1002     52545    1.00    1.00    0.00    0.00    2.00     8   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:43 AM  1002     50770   55.00    3.00    0.00    0.00   58.00     8  11037.00      0.00 9174412  803440   2.47  python3
12:30:43 AM  1002     52545    1.00    1.00    0.00    0.00    2.00     8   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:44 AM  1002     50770   53.00    1.00    0.00    0.00   54.00     8  17575.00      0.00 9179980  808760   2.49  python3
12:30:44 AM  1002     52545    2.00    0.00    0.00    0.00    2.00    12   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:45 AM  1002     50770   66.00    0.00    0.00    0.00   66.00     8  16224.00      0.00 9186100  815076   2.51  python3
12:30:45 AM  1002     52545    2.00    0.00    0.00    0.00    2.00     8   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:46 AM  1002     50770   44.00    1.00    0.00    0.00   45.00    10  14694.00      0.00 9204460  833224   2.57  python3
12:30:46 AM  1002     52545    2.00    1.00    0.00    0.00    3.00     6   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:47 AM  1002     50770   41.00    1.00    0.00    0.00   42.00    12  10136.00      0.00 9186100  815016   2.51  python3
12:30:47 AM  1002     52545    1.00    2.00    0.00    0.00    3.00    17   1995.00      0.00 2072120  169780   0.52  python3

