Linux 5.15.0-186-generic (lenovo) 	08/05/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:45 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9196520  824780   2.54  python3
11:42:45 PM  1002     38587    1.00    0.00    0.00    0.00    1.00    14   1997.00      0.00 2069220  167152   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:46 PM  1002     38336   47.00    7.00    0.00    0.00   54.00    10  19157.00      0.00 9196520  825196   2.54  python3
11:42:46 PM  1002     38587    2.00    1.00    0.00    0.00    3.00     8   1997.00      0.00 2069220  167152   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:47 PM  1002     38336   55.00    2.00    0.00    0.00   57.00    10  18264.00      0.00 9205988  834924   2.57  python3
11:42:47 PM  1002     38587    2.00    1.00    0.00    0.00    3.00     6   1998.00      0.00 2069220  167152   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:48 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9205988  834924   2.57  python3
11:42:48 PM  1002     38587    1.00    2.00    0.00    0.00    3.00     8   1999.00      0.00 2069220  167416   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:49 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9205988  834924   2.57  python3
11:42:49 PM  1002     38587    1.00    1.00    0.00    0.00    2.00     8   1995.00      0.00 2069220  167156   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:50 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9205988  834924   2.57  python3
11:42:50 PM  1002     38587    1.00    2.00    0.00    0.00    3.00     2   1995.00      0.00 2069220  167156   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:51 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9205988  834924   2.57  python3
11:42:51 PM  1002     38587    1.00    0.00    0.00    0.00    1.00     6   1995.00      0.00 2069220  167156   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:52 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9205988  834924   2.57  python3
11:42:52 PM  1002     38587    2.00    2.00    0.00    0.00    4.00     6    677.00      0.00 2063652  162148   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:53 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9205988  834924   2.57  python3
11:42:53 PM  1002     38587    1.00    1.00    0.00    0.00    2.00    12   3314.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:54 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9205988  834924   2.57  python3
11:42:54 PM  1002     38587    2.00    0.00    0.00    0.00    2.00     6   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:55 PM  1002     38336    0.00    1.00    0.00    0.00    1.00    10      0.00      0.00 9205988  834924   2.57  python3
