Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:15 AM  1002     72908    2.00    1.00    0.00    0.00    3.00     2      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:16 AM  1002     71914   80.00    0.00    0.00    0.00   80.00    14  10136.00      0.00 9213120  841488   2.59  python3
01:14:16 AM  1002     72908    2.00    1.00    0.00    0.00    3.00     0      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:17 AM  1002     71914   42.00    3.00    0.00    0.00   45.00    14  10136.00      0.00 9213120  841712   2.59  python3
01:14:17 AM  1002     72908    1.00    1.00    0.00    0.00    2.00     0      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:18 AM  1002     71914   54.00    0.00    0.00    0.00   54.00    14  10136.00      0.00 9213120  841408   2.59  python3
01:14:18 AM  1002     72908    2.00    2.00    0.00    0.00    4.00    17      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:19 AM  1002     71914   57.00    7.00    0.00    0.00   64.00    12  10831.00      0.00 9215900  844536   2.60  python3
01:14:19 AM  1002     72908    2.00    1.00    0.00    0.00    3.00    17      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:20 AM  1002     71914   63.00    2.00    0.00    0.00   65.00    12   9441.00      0.00 9213120  841068   2.59  python3
01:14:20 AM  1002     72908    3.00    0.00    0.00    0.00    3.00    18      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:21 AM  1002     71914   64.00    3.00    0.00    0.00   67.00    10  10136.00      0.00 9213120  841556   2.59  python3
01:14:21 AM  1002     72908    3.00    1.00    0.00    0.00    4.00     4      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:22 AM  1002     71914   45.00   10.00    0.00    0.00   55.00    12  10136.00      0.00 9213120  841516   2.59  python3
01:14:22 AM  1002     72908    3.00    1.00    0.00    0.00    4.00    10      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:23 AM  1002     71914   54.00    0.00    0.00    0.00   54.00    12  10136.00      0.00 9213120  841212   2.59  python3
01:14:23 AM  1002     72908    2.00    0.00    0.00    0.00    2.00     4      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:24 AM  1002     71914   57.00    3.00    0.00    0.00   60.00    12  10136.00      0.00 9213120  841436   2.59  python3
01:14:24 AM  1002     72908    2.00    2.00    0.00    0.00    4.00     2      0.00      0.00 2072052  170024   0.52  python3
