Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:27 AM  1002    103544    2.00    0.00    0.00    0.00    2.00     2   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:28 AM  1002    103203   44.00    5.00    0.00    0.00   49.00     8  16224.00      0.00 9172172  802196   2.47  python3
02:27:28 AM  1002    103544    2.00    1.00    0.00    0.00    3.00     8   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:29 AM  1002    103203   41.00    4.00    0.00    0.00   45.00     8  16225.00      0.00 9172172  802372   2.47  python3
02:27:29 AM  1002    103544    2.00    1.00    0.00    0.00    3.00    12   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:30 AM  1002    103203   46.00    5.00    0.00    0.00   51.00    14  16224.00      0.00 9172172  802016   2.47  python3
02:27:30 AM  1002    103544    3.00    1.00    0.00    0.00    4.00     6   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:31 AM  1002    103203   45.00    1.00    0.00    0.00   46.00    14  16224.00      0.00 9172172  802452   2.47  python3
02:27:31 AM  1002    103544    2.00    0.00    0.00    0.00    2.00    10   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:32 AM  1002    103203   54.00    1.00    0.00    0.00   55.00    14  16224.00      0.00 9172172  802620   2.47  python3
02:27:32 AM  1002    103544    1.00    1.00    0.00    0.00    2.00    12   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:33 AM  1002    103203   49.00    3.00    0.00    0.00   52.00    14  16225.00      0.00 9172172  802528   2.47  python3
02:27:33 AM  1002    103544    3.00    1.00    0.00    0.00    4.00    21   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:34 AM  1002    103203   61.00    3.00    0.00    0.00   64.00    14  16224.00      0.00 9196652  826728   2.55  python3
02:27:34 AM  1002    103544    1.00    2.00    0.00    0.00    3.00    10   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:35 AM  1002    103203   38.00    1.00    0.00    0.00   39.00    14   1006.00      0.00 9172172  802364   2.47  python3
02:27:35 AM  1002    103544    2.00    1.00    0.00    0.00    3.00     8   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:36 AM  1002    103203   55.00    3.00    0.00    0.00   58.00    14  16224.00      0.00 9172172  802520   2.47  python3
02:27:36 AM  1002    103544    2.00    1.00    0.00    0.00    3.00    22   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:37 AM  1002    103203   52.00    7.00    0.00    0.00   59.00     8  16224.00      0.00 9172172  802424   2.47  python3
02:27:37 AM  1002    103544    2.00    1.00    0.00    0.00    3.00     0   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:38 AM  1002    103203    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9172172  802424   2.47  python3
02:27:38 AM  1002    103544    3.00    0.00    0.00    0.00    3.00    14   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:39 AM  1002    103203   60.00    2.00    0.00    0.00   62.00     8  16225.00      0.00 9172172  802600   2.47  python3
02:27:39 AM  1002    103544    3.00    1.00    0.00    0.00    4.00     8   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:40 AM  1002    103203   49.00    1.00    0.00    0.00   50.00     8  16224.00      0.00 9172172  802508   2.47  python3
02:27:40 AM  1002    103544    1.00    1.00    0.00    0.00    2.00    14   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:41 AM  1002    103203   62.00    3.00    0.00    0.00   65.00    14  16224.00      0.00 9178292  808788   2.49  python3
02:27:41 AM  1002    103544    3.00    1.00    0.00    0.00    4.00     6    675.00      0.00 2072168  177328   0.55  python3

