elapsed_time_s,wall_time,wall_time_unix_s,source_timestamp_s,source_clock_s,message_type,topic,sequence_number,sysid,compid,interarrival_ms
35.995172,2026-09-01T20:07:21.096406+00:00,1788293241.096405745,,1788293240.803025007,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,101.934
36.115259,2026-09-01T20:07:21.216493+00:00,1788293241.216493368,,1788293240.993961096,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,120.078
36.212531,2026-09-01T20:07:21.313765+00:00,1788293241.313765287,,1788293241.040945053,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,97.278
36.310810,2026-09-01T20:07:21.412044+00:00,1788293241.412043810,,1788293241.040945053,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,98.284
36.420305,2026-09-01T20:07:21.521539+00:00,1788293241.521538973,,1788293241.290860891,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,109.497
36.511796,2026-09-01T20:07:21.613030+00:00,1788293241.613030195,,1788293241.409821033,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,91.491
36.630121,2026-09-01T20:07:21.731355+00:00,1788293241.731354952,,1788293241.481796980,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,118.319
36.729292,2026-09-01T20:07:21.830525+00:00,1788293241.830525160,,1788293241.582762957,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,99.170
36.847316,2026-09-01T20:07:21.948551+00:00,1788293241.948550701,,1788293241.677731037,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,118.023
36.968630,2026-09-01T20:07:22.069865+00:00,1788293242.069864511,,1788293241.808686972,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,121.320
37.057510,2026-09-01T20:07:22.158745+00:00,1788293242.158744812,,1788293241.906653881,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,88.876
37.162273,2026-09-01T20:07:22.263508+00:00,1788293242.263507605,,1788293242.025614023,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,104.761
37.280190,2026-09-01T20:07:22.381424+00:00,1788293242.381424189,,1788293242.121582031,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,117.916
37.387615,2026-09-01T20:07:22.488849+00:00,1788293242.488849401,,1788293242.166567087,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,107.430
37.482821,2026-09-01T20:07:22.584054+00:00,1788293242.584054470,,1788293242.321515083,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,95.209
37.587871,2026-09-01T20:07:22.689106+00:00,1788293242.689106226,,1788293242.321515083,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,105.043
37.687249,2026-09-01T20:07:22.788483+00:00,1788293242.788482666,,1788293242.463466883,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,99.383
37.800248,2026-09-01T20:07:22.901482+00:00,1788293242.901482344,,1788293242.534442902,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,112.996
37.891278,2026-09-01T20:07:22.992512+00:00,1788293242.992511988,,1788293242.534442902,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,91.031
37.982559,2026-09-01T20:07:23.083793+00:00,1788293243.083793402,,1788293242.820347071,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,91.285
38.085117,2026-09-01T20:07:23.186351+00:00,1788293243.186351061,,1788293242.868330956,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,102.554
38.165119,2026-09-01T20:07:23.266354+00:00,1788293243.266353846,,1788293242.999286890,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,80.001
38.286404,2026-09-01T20:07:23.387639+00:00,1788293243.387638569,,1788293243.059267044,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,121.282
38.367941,2026-09-01T20:07:23.469176+00:00,1788293243.469175816,,1788293243.165230989,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,81.543
38.488040,2026-09-01T20:07:23.589274+00:00,1788293243.589273691,,1788293243.261198997,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,120.098
38.579197,2026-09-01T20:07:23.680431+00:00,1788293243.680430889,,1788293243.381159067,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,91.158
38.702090,2026-09-01T20:07:23.803324+00:00,1788293243.803324461,,1788293243.523111105,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,122.889
38.815267,2026-09-01T20:07:23.916501+00:00,1788293243.916501045,,1788293243.558099031,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,113.179
38.905207,2026-09-01T20:07:24.006441+00:00,1788293244.006441116,,1788293243.558099031,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,89.941
39.011726,2026-09-01T20:07:24.112960+00:00,1788293244.112960100,,1788293243.820010900,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,106.518
39.102033,2026-09-01T20:07:24.203267+00:00,1788293244.203267097,,1788293243.854999065,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,90.301
39.219526,2026-09-01T20:07:24.320760+00:00,1788293244.320759535,,1788293243.998950958,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,117.501
39.316932,2026-09-01T20:07:24.418166+00:00,1788293244.418165922,,1788293244.057930946,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,97.403
39.412730,2026-09-01T20:07:24.513965+00:00,1788293244.513964653,,1788293244.200882912,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,95.794
39.524981,2026-09-01T20:07:24.626215+00:00,1788293244.626214743,,1788293244.319843054,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,112.256
39.611150,2026-09-01T20:07:24.712384+00:00,1788293244.712384224,,1788293244.368827105,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,86.172
39.759182,2026-09-01T20:07:24.860418+00:00,1788293244.860417604,,1788293244.368827105,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,148.022
39.856699,2026-09-01T20:07:24.957933+00:00,1788293244.957932949,,1788293244.584753990,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,97.521
39.952301,2026-09-01T20:07:25.053536+00:00,1788293245.053536415,,1788293244.715709925,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,95.600
40.040335,2026-09-01T20:07:25.141569+00:00,1788293245.141569138,,1788293244.786685944,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,88.041
40.158486,2026-09-01T20:07:25.259721+00:00,1788293245.259721041,,1788293244.894649982,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,118.149
40.232953,2026-09-01T20:07:25.334187+00:00,1788293245.334187031,,1788293244.894649982,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,74.460
40.381997,2026-09-01T20:07:25.483233+00:00,1788293245.483232975,,1788293245.096581936,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,149.038
40.467211,2026-09-01T20:07:25.568445+00:00,1788293245.568444729,,1788293245.155561924,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,85.225
40.555213,2026-09-01T20:07:25.656447+00:00,1788293245.656447172,,1788293245.298513889,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,88.004
40.652942,2026-09-01T20:07:25.754176+00:00,1788293245.754176140,,1788293245.406477928,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,97.730
40.766570,2026-09-01T20:07:25.867805+00:00,1788293245.867804766,,1788293245.513442039,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,113.624
40.897639,2026-09-01T20:07:25.998873+00:00,1788293245.998872995,,1788293245.560425997,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,131.067
40.980518,2026-09-01T20:07:26.081753+00:00,1788293246.081753254,,1788293245.644397974,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,82.878
41.099234,2026-09-01T20:07:26.200467+00:00,1788293246.200467348,,1788293245.798346043,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,118.720
41.213882,2026-09-01T20:07:26.315116+00:00,1788293246.315115929,,1788293245.905309916,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,114.648
41.331215,2026-09-01T20:07:26.432450+00:00,1788293246.432450056,,1788293246.024270058,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,117.332
41.428030,2026-09-01T20:07:26.529264+00:00,1788293246.529264450,,1788293246.096246004,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,96.815
41.506259,2026-09-01T20:07:26.607493+00:00,1788293246.607493162,,1788293246.144229889,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,78.226
41.607653,2026-09-01T20:07:26.708887+00:00,1788293246.708886862,,1788293246.322170019,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,101.395
41.711904,2026-09-01T20:07:26.813138+00:00,1788293246.813138008,,1788293246.358158112,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,104.255
41.813081,2026-09-01T20:07:26.914315+00:00,1788293246.914315462,,1788293246.358158112,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,101.163
41.913425,2026-09-01T20:07:27.014659+00:00,1788293247.014658928,,1788293246.611073017,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,100.362
42.004199,2026-09-01T20:07:27.105433+00:00,1788293247.105432987,,1788293246.670053005,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,90.768
42.114213,2026-09-01T20:07:27.215448+00:00,1788293247.215447903,,1788293246.813004971,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,110.012
42.197032,2026-09-01T20:07:27.298266+00:00,1788293247.298266411,,1788293246.895977020,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,82.822
42.310011,2026-09-01T20:07:27.411245+00:00,1788293247.411245346,,1788293246.994944096,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,112.973
42.437412,2026-09-01T20:07:27.538647+00:00,1788293247.538647413,,1788293247.065920115,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,127.399
42.554892,2026-09-01T20:07:27.656126+00:00,1788293247.656125784,,1788293247.160887957,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,117.490
42.652309,2026-09-01T20:07:27.753543+00:00,1788293247.753542900,,1788293247.160887957,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,97.408
42.745139,2026-09-01T20:07:27.846373+00:00,1788293247.846372843,,1788293247.398808002,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,92.836
42.854769,2026-09-01T20:07:27.956004+00:00,1788293247.956003904,,1788293247.482779980,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,109.628
42.982796,2026-09-01T20:07:28.084030+00:00,1788293248.084030390,,1788293247.592742920,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,128.032
43.055645,2026-09-01T20:07:28.156879+00:00,1788293248.156879187,,1788293247.687711000,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,72.845
43.159838,2026-09-01T20:07:28.261072+00:00,1788293248.261072397,,1788293247.736695051,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,104.197
43.253396,2026-09-01T20:07:28.354630+00:00,1788293248.354629993,,1788293247.916634083,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,93.555
43.349652,2026-09-01T20:07:28.450887+00:00,1788293248.450886726,,1788293248.012602091,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,96.255
43.472476,2026-09-01T20:07:28.573711+00:00,1788293248.573710918,,1788293248.083578110,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,122.823
43.569287,2026-09-01T20:07:28.670521+00:00,1788293248.670520782,,1788293248.178545952,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,96.810
43.653731,2026-09-01T20:07:28.754965+00:00,1788293248.754965305,,1788293248.178545952,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,84.445
43.757996,2026-09-01T20:07:28.859230+00:00,1788293248.859229803,,1788293248.178545952,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,104.264
43.853752,2026-09-01T20:07:28.954985+00:00,1788293248.954985380,,1788293248.464449883,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,95.759
43.964028,2026-09-01T20:07:29.065263+00:00,1788293249.065262794,,1788293248.584409952,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,110.275
44.061831,2026-09-01T20:07:29.163066+00:00,1788293249.163065910,,1788293248.702369928,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,97.805
44.199217,2026-09-01T20:07:29.300451+00:00,1788293249.300451040,,1788293248.821330070,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,137.383
44.291357,2026-09-01T20:07:29.392592+00:00,1788293249.392591953,,1788293248.845321894,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,92.139
44.372833,2026-09-01T20:07:29.474067+00:00,1788293249.474066973,,1788293248.845321894,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,81.476
44.509338,2026-09-01T20:07:29.610573+00:00,1788293249.610572577,,1788293249.108233929,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,136.506
44.589330,2026-09-01T20:07:29.690564+00:00,1788293249.690564156,,1788293249.202202082,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,79.991
44.690005,2026-09-01T20:07:29.791238+00:00,1788293249.791238308,,1788293249.309165955,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,100.672
44.817814,2026-09-01T20:07:29.919047+00:00,1788293249.919047356,,1788293249.404134035,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,127.817
44.927236,2026-09-01T20:07:30.028470+00:00,1788293250.028469563,,1788293249.524094105,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,109.422
45.039836,2026-09-01T20:07:30.141071+00:00,1788293250.141070604,,1788293249.595069885,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,112.597
45.138451,2026-09-01T20:07:30.239686+00:00,1788293250.239685774,,1788293249.666045904,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,98.611
45.222574,2026-09-01T20:07:30.323808+00:00,1788293250.323807716,,1788293249.820993900,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,84.126
45.334572,2026-09-01T20:07:30.435806+00:00,1788293250.435806274,,1788293249.915961981,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,112.002
45.410691,2026-09-01T20:07:30.511925+00:00,1788293250.511924744,,1788293250.011929989,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,76.117
45.531413,2026-09-01T20:07:30.632647+00:00,1788293250.632646799,,1788293250.082906008,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,120.718
45.619461,2026-09-01T20:07:30.720696+00:00,1788293250.720695734,,1788293250.189870119,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,88.054
45.724748,2026-09-01T20:07:30.825983+00:00,1788293250.825982809,,1788293250.285837889,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,105.283
45.823043,2026-09-01T20:07:30.924277+00:00,1788293250.924277067,,1788293250.285837889,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,98.300
45.921826,2026-09-01T20:07:31.023061+00:00,1788293251.023060560,,1788293250.499766111,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,98.779
46.065605,2026-09-01T20:07:31.166840+00:00,1788293251.166839600,,1788293250.499766111,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,143.777
46.136956,2026-09-01T20:07:31.238189+00:00,1788293251.238188982,,1788293250.713694096,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,71.355
46.254435,2026-09-01T20:07:31.355669+00:00,1788293251.355669022,,1788293250.784670115,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,117.477
46.337979,2026-09-01T20:07:31.439213+00:00,1788293251.439212799,,1788293250.906629086,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,83.543
46.432823,2026-09-01T20:07:31.534057+00:00,1788293251.534057379,,1788293250.966609001,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,94.841
46.560456,2026-09-01T20:07:31.661690+00:00,1788293251.661689997,,1788293251.085568905,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,127.633
46.654095,2026-09-01T20:07:31.755330+00:00,1788293251.755329609,,1788293251.144548893,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,93.637
46.761971,2026-09-01T20:07:31.863204+00:00,1788293251.863204002,,1788293251.313492060,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,107.877
46.857424,2026-09-01T20:07:31.958658+00:00,1788293251.958657980,,1788293251.371473074,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,95.460
46.956913,2026-09-01T20:07:32.058147+00:00,1788293252.058146954,,1788293251.502429008,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,99.493
47.093543,2026-09-01T20:07:32.194777+00:00,1788293252.194776535,,1788293251.561408997,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,136.627
47.193111,2026-09-01T20:07:32.294345+00:00,1788293252.294345140,,1788293251.704360962,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,99.571
47.297655,2026-09-01T20:07:32.398890+00:00,1788293252.398889780,,1788293251.799329042,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,104.539
47.388678,2026-09-01T20:07:32.489912+00:00,1788293252.489911795,,1788293251.883301020,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,91.019
47.475325,2026-09-01T20:07:32.576559+00:00,1788293252.576559067,,1788293252.014256954,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,86.648
47.581461,2026-09-01T20:07:32.682695+00:00,1788293252.682695389,,1788293252.098228931,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,106.145
47.697635,2026-09-01T20:07:32.798870+00:00,1788293252.798869848,,1788293252.168205023,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,116.169
47.793761,2026-09-01T20:07:32.894995+00:00,1788293252.894994974,,1788293252.311156988,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,96.128
47.892630,2026-09-01T20:07:32.993865+00:00,1788293252.993864775,,1788293252.311156988,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,98.867
47.996191,2026-09-01T20:07:33.097426+00:00,1788293253.097425699,,1788293252.311156988,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,103.562
48.101798,2026-09-01T20:07:33.203032+00:00,1788293253.203032017,,1788293252.585064888,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,105.608
48.201213,2026-09-01T20:07:33.302447+00:00,1788293253.302446604,,1788293252.668036938,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,99.413
48.296212,2026-09-01T20:07:33.397446+00:00,1788293253.397446156,,1788293252.775001049,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,95.000
48.401861,2026-09-01T20:07:33.503095+00:00,1788293253.503095388,,1788293252.871968985,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,105.645
48.498692,2026-09-01T20:07:33.599926+00:00,1788293253.599926233,,1788293252.978933096,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,96.837
48.643493,2026-09-01T20:07:33.744726+00:00,1788293253.744726419,,1788293253.024916887,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,144.796
48.728497,2026-09-01T20:07:33.829731+00:00,1788293253.829730511,,1788293253.167869091,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,85.006
48.827281,2026-09-01T20:07:33.928515+00:00,1788293253.928514719,,1788293253.286828995,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,98.787
48.937160,2026-09-01T20:07:34.038393+00:00,1788293254.038393497,,1788293253.420783997,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,109.879
49.023975,2026-09-01T20:07:34.125209+00:00,1788293254.125208616,,1788293253.420783997,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,86.815
49.146106,2026-09-01T20:07:34.247340+00:00,1788293254.247340202,,1788293253.539743900,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,122.132
49.243217,2026-09-01T20:07:34.344451+00:00,1788293254.344450712,,1788293253.670700073,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,97.107
49.346771,2026-09-01T20:07:34.448006+00:00,1788293254.448005915,,1788293253.813652039,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,103.555
49.436543,2026-09-01T20:07:34.537777+00:00,1788293254.537776947,,1788293253.885627985,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,89.774
49.546609,2026-09-01T20:07:34.647843+00:00,1788293254.647842646,,1788293254.004587889,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,110.067
49.670824,2026-09-01T20:07:34.772058+00:00,1788293254.772058487,,1788293254.111552000,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,124.210
49.751063,2026-09-01T20:07:34.852308+00:00,1788293254.852307558,,1788293254.182528019,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,80.241
49.850371,2026-09-01T20:07:34.951605+00:00,1788293254.951605082,,1788293254.313483953,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,99.305
49.958973,2026-09-01T20:07:35.060207+00:00,1788293255.060206890,,1788293254.420448065,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,108.607
50.062838,2026-09-01T20:07:35.164073+00:00,1788293255.164073229,,1788293254.457436085,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,103.864
50.172146,2026-09-01T20:07:35.273381+00:00,1788293255.273380518,,1788293254.575396061,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,109.305
50.266655,2026-09-01T20:07:35.367888+00:00,1788293255.367888212,,1788293254.575396061,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,94.512
50.368260,2026-09-01T20:07:35.469495+00:00,1788293255.469494581,,1788293254.801320076,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,101.602
