elapsed_time_s,wall_time,wall_time_unix_s,source_timestamp_s,source_clock_s,local_x_east_m,local_y_north_m,local_z_up_m,roll_deg,pitch_deg,yaw_enu_deg,heading_deg,qx,qy,qz,qw,vx_east_mps,vy_north_mps,vz_up_mps,ground_speed_mps,vertical_speed_up_mps,relative_altitude_m,armed,flight_mode,flying
33.073732,2026-09-01T20:07:18.174966+00:00,1788293238.174965620,1788293238.111929893,1788293238.071943045,0.022138642,-0.011131885,3.099999905,0.197179,-0.233968,-89.959474,179.959474,-0.000226068,-0.002660540,-0.706851661,0.707356751,-0.012138928,0.007666377,0.000428443,0.014357121,0.000428443,3.108999968,True,GUIDED,True
33.575824,2026-09-01T20:07:18.677059+00:00,1788293238.677058935,1788293238.568775892,1788293238.500798941,0.022138642,-0.022263769,3.099999905,-0.436565,2.367726,-92.053704,182.053704,0.012224157,0.017086303,-0.719451785,0.694224596,-0.012744816,0.008838944,0.009651647,0.015509909,0.009651647,3.105999947,True,GUIDED,True
33.789763,2026-09-01T20:07:18.890997+00:00,1788293238.890997410,1788293238.779705048,1788293238.706729889,0.033207964,-0.044527538,3.099999905,0.112649,3.818599,-86.651762,176.651762,0.023575360,0.023563014,-0.685789585,0.727036119,0.012197862,-0.043141853,0.008339312,0.044833105,0.008339312,3.105000019,True,GUIDED,True
34.004252,2026-09-01T20:07:19.105486+00:00,1788293239.105486393,1788293238.991633892,1788293238.848681927,0.044277284,-0.089055076,3.099999905,0.308272,3.854338,-83.578922,173.578922,0.024414856,0.023282010,-0.666083455,0.745113850,0.026413903,-0.163824841,0.006127032,0.165940570,0.006127032,3.104000092,True,GUIDED,True
35.593611,2026-09-01T20:07:20.694845+00:00,1788293240.694845438,1788293240.515121937,1788293240.503125906,0.121762536,-0.690176845,3.099999905,0.193226,-0.540484,-82.853956,172.853956,-0.001856495,-0.004652191,-0.661650717,0.749795496,0.036669109,-0.310255587,0.005193071,0.312415033,0.005193071,3.105999947,True,GUIDED,True
35.861194,2026-09-01T20:07:20.962429+00:00,1788293240.962429047,1788293240.797027111,1788293240.779032946,0.132831857,-0.790363789,3.099999905,0.189942,-0.368537,-82.860682,172.860682,-0.000885346,-0.003508104,-0.661700666,0.749759376,0.030535668,-0.319885314,0.004142997,0.321339448,0.004142997,3.105999947,True,GUIDED,True
36.282552,2026-09-01T20:07:21.383786+00:00,1788293241.383786440,1788293241.189894915,1788293241.040945053,0.143901184,-0.912814558,3.099999905,0.178915,-0.175624,-82.878501,172.878501,0.000156138,-0.002182255,-0.661822200,0.749657631,0.028104430,-0.308213532,0.003549465,0.309492230,0.003549465,3.105999947,True,GUIDED,True
36.345313,2026-09-01T20:07:21.446547+00:00,1788293241.446546793,1788293241.258872032,1788293241.040945053,0.143901184,-0.935078323,3.099999905,0.178699,-0.152071,-82.879601,172.879601,0.000290738,-0.002026923,-0.661829829,0.749651313,0.027281605,-0.303952664,0.003117186,0.305174553,0.003117186,3.105999947,True,GUIDED,True
36.951418,2026-09-01T20:07:22.052652+00:00,1788293242.052652359,1788293241.826680899,1788293241.808686972,0.166039824,-1.124320388,3.099999905,0.177300,-0.072394,-82.892598,172.892598,0.000741601,-0.001497690,-0.661916137,0.749575973,0.027309889,-0.304477811,0.003108131,0.305700126,0.003108131,3.105999947,True,GUIDED,True
37.126062,2026-09-01T20:07:22.227309+00:00,1788293242.227308512,1788293241.999623060,1788293241.906653881,0.177109137,-1.179979801,3.099999905,0.187146,-0.063036,-82.902285,172.902285,0.000859938,-0.001493424,-0.661979496,0.749520004,0.027915522,-0.312919855,0.002824504,0.314162557,0.002824504,3.105999947,True,GUIDED,True
37.473200,2026-09-01T20:07:22.574434+00:00,1788293242.574433565,1788293242.321515083,1788293242.308518887,0.188178465,-1.291298628,3.099999905,0.211689,-0.055421,-82.914029,172.914029,0.001064294,-0.001585506,-0.662056088,0.749451876,0.028458107,-0.316438466,0.002740409,0.317715544,0.002740409,3.107000113,True,GUIDED,True
37.611108,2026-09-01T20:07:22.712342+00:00,1788293242.712342262,1788293242.463466883,1788293242.321515083,0.199247777,-1.346958041,3.099999905,0.217175,-0.067103,-82.916720,172.916720,0.001032636,-0.001693629,-0.662073433,0.749436319,0.028594639,-0.323026568,0.002735254,0.324289711,0.002735254,3.107000113,True,GUIDED,True
37.710746,2026-09-01T20:07:22.811979+00:00,1788293242.811979055,1788293242.534442902,1788293242.463466883,0.199247777,-1.369221807,3.099999905,0.216044,-0.072164,-82.918142,172.918142,0.000995984,-0.001720207,-0.662082672,0.749428153,0.027936043,-0.325680584,0.002641476,0.326876529,0.002641476,3.107000113,True,GUIDED,True
37.873649,2026-09-01T20:07:22.974884+00:00,1788293242.974883556,1788293242.711384058,1788293242.534442902,0.210317105,-1.424881220,3.099999905,0.204626,-0.108744,-82.919465,172.919465,0.000709937,-0.001893477,-0.662090898,0.749420762,0.027882589,-0.327353656,0.002414764,0.328538970,0.002414764,3.107000113,True,GUIDED,True
37.956174,2026-09-01T20:07:23.057408+00:00,1788293243.057408094,1788293242.817348003,1788293242.809350967,0.210317105,-1.469408751,3.099999905,0.199708,-0.128797,-82.916535,172.916535,0.000561961,-0.001996191,-0.662071466,0.749437809,0.027304495,-0.330178142,0.002399633,0.331305208,0.002399633,3.107000113,True,GUIDED,True
38.065827,2026-09-01T20:07:23.167060+00:00,1788293243.167059898,1788293242.924312115,1788293242.868330956,0.221386418,-1.502804399,3.099999905,0.197723,-0.143269,-82.923752,172.923752,0.000465230,-0.002079400,-0.662118435,0.749396205,0.027079672,-0.331270248,0.002139864,0.332375218,0.002139864,3.107000113,True,GUIDED,True
38.238667,2026-09-01T20:07:23.339901+00:00,1788293243.339901447,1788293243.067264080,1788293243.059267044,0.221386418,-1.558463812,3.099999905,0.199527,-0.157706,-82.918623,172.918623,0.000393711,-0.002184219,-0.662084579,0.749425888,0.026962105,-0.332079053,0.002053066,0.333171806,0.002053066,3.107000113,True,GUIDED,True
38.273991,2026-09-01T20:07:23.375225+00:00,1788293243.375225306,1788293243.103251934,1788293243.059267044,0.232455760,-1.569595695,3.099999905,0.196185,-0.160255,-82.922958,172.922958,0.000357040,-0.002181589,-0.662112951,0.749400735,0.026847353,-0.332699120,0.002001619,0.333780594,0.002001619,3.107000113,True,GUIDED,True
38.851088,2026-09-01T20:07:23.952323+00:00,1788293243.952322960,1788293243.671061039,1788293243.558099031,0.254594386,-1.769969583,3.099999905,0.209071,-0.213258,-82.934189,172.934189,0.000134797,-0.002602687,-0.662185013,0.749335825,0.026816988,-0.332787156,0.002070704,0.333865904,0.002070704,3.107000113,True,GUIDED,True
39.065123,2026-09-01T20:07:24.166356+00:00,1788293244.166356087,1788293243.882989883,1788293243.854999065,0.265663743,-1.847892880,3.099999905,0.206090,-0.233407,-82.937978,172.937978,-0.000001214,-0.002717219,-0.662209392,0.749313951,0.025627555,-0.332332790,0.001796978,0.333319449,0.001796978,3.107000113,True,GUIDED,True
39.806341,2026-09-01T20:07:24.907575+00:00,1788293244.907575130,1788293244.557763100,1788293244.368827105,0.298871696,-2.081662416,3.099999905,0.192692,-0.251504,-82.950427,172.950427,-0.000193707,-0.002758101,-0.662290692,0.749241829,0.024853509,-0.331360877,0.001785396,0.332291630,0.001785396,3.107000113,True,GUIDED,True
40.088478,2026-09-01T20:07:25.189712+00:00,1788293245.189711809,1788293244.879654884,1788293244.786685944,0.309941024,-2.192981243,3.099999905,0.191511,-0.230342,-82.956210,172.956210,-0.000079251,-0.002612919,-0.662329018,0.749208510,0.023248959,-0.325236142,0.002123336,0.326066039,0.002123336,3.107000113,True,GUIDED,True
40.191899,2026-09-01T20:07:25.293134+00:00,1788293245.293133974,1788293244.986618996,1788293244.894649982,0.309941024,-2.226377010,3.099999905,0.193899,-0.214287,-82.959829,172.959829,0.000029084,-0.002521748,-0.662352979,0.749187648,0.023073146,-0.321691006,0.001931943,0.322517401,0.001931943,3.107000113,True,GUIDED,True
40.870161,2026-09-01T20:07:25.971395+00:00,1788293245.971395016,1788293245.591415882,1788293245.560425997,0.343148977,-2.437882662,3.099999905,0.217388,-0.143644,-82.959605,172.959605,0.000590978,-0.002195664,-0.662352502,0.749188840,0.022955017,-0.320989192,0.001765425,0.321808940,0.001765425,3.107000113,True,GUIDED,True
41.360671,2026-09-01T20:07:26.461907+00:00,1788293246.461906672,1788293246.054260015,1788293246.024270058,0.365287632,-2.593729019,3.099999905,0.222668,-0.112441,-82.956767,172.956767,0.000805908,-0.002022154,-0.662334442,0.749205112,0.021418026,-0.321110964,0.000883912,0.321824460,0.000883912,3.107000113,True,GUIDED,True
42.065418,2026-09-01T20:07:27.166653+00:00,1788293247.166652679,1788293246.796010971,1788293246.789012909,0.398495585,-2.849762440,3.099999905,0.208598,-0.158625,-82.957127,172.957127,0.000446962,-0.002242789,-0.662336171,0.749203265,0.020279855,-0.325146675,0.000601182,0.325778503,0.000601182,3.107000113,True,GUIDED,True
42.409855,2026-09-01T20:07:27.511088+00:00,1788293247.511088133,1788293247.116903067,1788293247.065920115,0.409564912,-2.972213268,3.099999905,0.203348,-0.193664,-82.959109,172.959109,0.000210079,-0.002441533,-0.662348509,0.749191880,0.017693587,-0.329917699,0.000446688,0.330391815,0.000446688,3.107000113,True,GUIDED,True
42.710982,2026-09-01T20:07:27.812217+00:00,1788293247.812216759,1788293247.398808002,1788293247.387811899,0.420634210,-3.072400093,3.099999905,0.201338,-0.213801,-82.956379,172.956379,0.000080600,-0.002561572,-0.662330270,0.749207616,0.017316718,-0.330394715,0.000518413,0.330848208,0.000518413,3.107000113,True,GUIDED,True
43.169431,2026-09-01T20:07:28.270665+00:00,1788293248.270664930,1788293247.827663898,1788293247.736695051,0.442772865,-3.217114687,3.099999905,0.175319,-0.205909,-82.953742,172.953742,-0.000043840,-0.002359581,-0.662313759,0.749222815,0.016231563,-0.328947097,0.000490591,0.329347319,0.000490591,3.107000113,True,GUIDED,True
43.455355,2026-09-01T20:07:28.556589+00:00,1788293248.556589365,1788293248.111568928,1788293248.083578110,0.453842223,-3.317301512,3.099999905,0.173210,-0.170223,-82.955389,172.955389,0.000148593,-0.002114070,-0.662325263,0.749213338,0.015668295,-0.325531125,0.000319065,0.325907976,0.000319065,3.107000113,True,GUIDED,True
43.481542,2026-09-01T20:07:28.582776+00:00,1788293248.582776308,1788293248.145556927,1788293248.083578110,0.453842223,-3.328433514,3.099999905,0.173625,-0.166249,-82.957202,172.957202,0.000174241,-0.002090492,-0.662337184,0.749202847,0.016697198,-0.324256301,0.000327202,0.324685918,0.000327202,3.107000113,True,GUIDED,True
43.548983,2026-09-01T20:07:28.650216+00:00,1788293248.650216103,1788293248.217533112,1788293248.178545952,0.453842223,-3.350697279,3.099999905,0.174868,-0.160518,-82.957482,172.957482,0.000215496,-0.002060208,-0.662339091,0.749201298,0.016825248,-0.324229956,0.000293890,0.324666218,0.000293890,3.107000113,True,GUIDED,True
43.689270,2026-09-01T20:07:28.790504+00:00,1788293248.790504217,1788293248.360485077,1788293248.178545952,0.464911520,-3.395224810,3.099999905,0.173361,-0.151861,-82.955121,172.955121,0.000255721,-0.001994892,-0.662323833,0.749215007,0.016890021,-0.324092627,0.000271478,0.324532438,0.000271478,3.107000113,True,GUIDED,True
43.839139,2026-09-01T20:07:28.940374+00:00,1788293248.940373659,1788293248.503437042,1788293248.464449883,0.464911520,-3.450884104,3.099999905,0.173148,-0.149045,-82.957930,172.957930,0.000270554,-0.001975258,-0.662342250,0.749198735,0.017272864,-0.324302167,0.000317108,0.324761831,0.000317108,3.107000113,True,GUIDED,True
43.881463,2026-09-01T20:07:28.982698+00:00,1788293248.982697725,1788293248.538424969,1788293248.464449883,0.464911520,-3.462016106,3.099999905,0.173451,-0.148191,-82.959633,172.959633,0.000277444,-0.001971430,-0.662353396,0.749188900,0.017479451,-0.324480265,0.000304993,0.324950725,0.000304993,3.107000113,True,GUIDED,True
44.266664,2026-09-01T20:07:29.367899+00:00,1788293249.367899179,1788293248.896305084,1788293248.845321894,0.487050176,-3.584466934,3.099999905,0.185225,-0.154638,-82.957048,172.957048,0.000317198,-0.002081629,-0.662336171,0.749203861,0.017647434,-0.324668229,0.000333604,0.325147491,0.000333604,3.107000113,True,GUIDED,True
44.433965,2026-09-01T20:07:29.535198+00:00,1788293249.535198450,1788293249.071245909,1788293248.845321894,0.487050176,-3.651258230,3.099999905,0.195138,-0.155737,-82.957690,172.957690,0.000375647,-0.002146107,-0.662340164,0.749200106,0.018286003,-0.325423956,0.000273969,0.325937308,0.000273969,3.107000113,True,GUIDED,True
44.472663,2026-09-01T20:07:29.573897+00:00,1788293249.573897362,1788293249.108233929,1788293249.071245909,0.498119473,-3.662389994,3.099999905,0.193709,-0.154864,-82.958130,172.958130,0.000371343,-0.002132150,-0.662343085,0.749197543,0.018139841,-0.325463802,0.000078726,0.325968925,0.000078726,3.107000113,True,GUIDED,True
44.645519,2026-09-01T20:07:29.746753+00:00,1788293249.746752501,1788293249.282175064,1788293249.238189936,0.498119473,-3.718049526,3.099999905,0.192111,-0.153540,-82.958258,172.958258,0.000368546,-0.002114258,-0.662343979,0.749196768,0.018206878,-0.325610608,0.000123723,0.326119239,0.000123723,3.108000040,True,GUIDED,True
44.758711,2026-09-01T20:07:29.859946+00:00,1788293249.859945536,1788293249.387140036,1788293249.369146109,0.509188771,-3.751445055,3.099999905,0.187503,-0.147585,-82.958228,172.958228,0.000372843,-0.002048683,-0.662343979,0.749196887,0.017765710,-0.325531572,-0.000056191,0.326015989,-0.000056191,3.108000040,True,GUIDED,True
44.879826,2026-09-01T20:07:29.981060+00:00,1788293249.981059551,1788293249.495104074,1788293249.477109909,0.509188771,-3.795972586,3.099999905,0.187618,-0.143395,-82.956431,172.956431,0.000397840,-0.002021948,-0.662332296,0.749207377,0.017544013,-0.325522393,-0.000179913,0.325994817,-0.000179913,3.108000040,True,GUIDED,True
45.770381,2026-09-01T20:07:30.871615+00:00,1788293250.871614933,1788293250.371809006,1788293250.285837889,0.542396784,-4.096533298,3.099999905,0.174791,-0.140263,-82.958567,172.958567,0.000332047,-0.001927340,-0.662346542,0.749195039,0.017478704,-0.325699687,-0.000203952,0.326168348,-0.000203952,3.108000040,True,GUIDED,True
45.870398,2026-09-01T20:07:30.971632+00:00,1788293250.971631527,1788293250.476773977,1788293250.285837889,0.553466141,-4.129929066,3.099999905,0.172769,-0.137218,-82.957214,172.957214,0.000336451,-0.001895740,-0.662337780,0.749202847,0.017358765,-0.326770335,-0.000815310,0.327231079,-0.000815310,3.108000040,True,GUIDED,True
46.240540,2026-09-01T20:07:31.341775+00:00,1788293251.341774702,1788293250.826656103,1788293250.784670115,0.564535439,-4.252379894,3.099999905,0.150351,-0.128585,-82.957714,172.957714,0.000239770,-0.001709726,-0.662341535,0.749200046,0.017383482,-0.326860696,-0.000757949,0.327322624,-0.000757949,3.108000040,True,GUIDED,True
46.313631,2026-09-01T20:07:31.414865+00:00,1788293251.414864779,1788293250.897631884,1788293250.881638050,0.564535439,-4.274643898,3.099999905,0.150624,-0.123903,-82.957139,172.957139,0.000268624,-0.001680688,-0.662337840,0.749203384,0.017355297,-0.326897144,-0.000805349,0.327357525,-0.000805349,3.108000040,True,GUIDED,True
46.547979,2026-09-01T20:07:31.649213+00:00,1788293251.649213076,1788293251.112560034,1788293251.085568905,0.575604737,-4.352566719,3.099999905,0.144142,-0.107480,-82.957252,172.957252,0.000321169,-0.001535853,-0.662338912,0.749202669,0.017784037,-0.327077180,-0.000825288,0.327560305,-0.000825288,3.108000040,True,GUIDED,True
46.966804,2026-09-01T20:07:32.068038+00:00,1788293252.068038464,1788293251.534418106,1788293251.502429008,0.597743392,-4.497281551,3.099999905,0.160436,-0.089323,-82.958770,172.958770,0.000532625,-0.001511326,-0.662348866,0.749193788,0.018699510,-0.327560067,-0.000816964,0.328093385,-0.000816964,3.107000113,True,GUIDED,True
47.518379,2026-09-01T20:07:32.619612+00:00,1788293252.619612455,1788293252.070238113,1788293252.014256954,0.619882047,-4.686523438,3.099999905,0.174396,-0.112501,-82.958169,172.958169,0.000489936,-0.001743550,-0.662344396,0.749197304,0.020221397,-0.329693198,-0.000680557,0.330312746,-0.000680557,3.107000113,True,GUIDED,True
47.616230,2026-09-01T20:07:32.717464+00:00,1788293252.717463970,1788293252.141213894,1788293252.098228931,0.619882047,-4.708786964,3.099999905,0.169890,-0.114552,-82.958373,172.958373,0.000448621,-0.001730913,-0.662345767,0.749196172,0.020815996,-0.332837015,-0.000625765,0.333487308,-0.000625765,3.107000113,True,GUIDED,True
47.818656,2026-09-01T20:07:32.919891+00:00,1788293252.919890642,1788293252.356142044,1788293252.311156988,0.630951345,-4.786710262,3.099999905,0.178006,-0.128572,-82.959575,172.959575,0.000420622,-0.001869487,-0.662353277,0.749189138,0.021012561,-0.333305657,-0.000671715,0.333967347,-0.000671715,3.107000113,True,GUIDED,True
47.977849,2026-09-01T20:07:33.079083+00:00,1788293253.079082966,1788293252.499094009,1788293252.311156988,0.642020702,-4.831237793,3.099999905,0.180243,-0.136964,-82.958518,172.958518,0.000386761,-0.001937280,-0.662346184,0.749195278,0.020898107,-0.333780169,-0.000655969,0.334433749,-0.000655969,3.107000113,True,GUIDED,True
48.009779,2026-09-01T20:07:33.111012+00:00,1788293253.111011982,1788293252.535082102,1788293252.311156988,0.642020702,-4.842369556,3.099999905,0.177023,-0.136079,-82.959647,172.959647,0.000370799,-0.001912889,-0.662353635,0.749188781,0.020532329,-0.333663404,-0.000664267,0.334294546,-0.000664267,3.107000113,True,GUIDED,True
48.368296,2026-09-01T20:07:33.469530+00:00,1788293253.469530106,1788293252.889961958,1788293252.871968985,0.653090000,-4.964820385,3.099999905,0.177049,-0.137243,-82.960452,172.960452,0.000364231,-0.001920657,-0.662358880,0.749184132,0.020504879,-0.333686560,-0.000631306,0.334315974,-0.000631306,3.107000113,True,GUIDED,True
48.470349,2026-09-01T20:07:33.571582+00:00,1788293253.571582317,1788293252.995927095,1788293252.978933096,0.664159298,-5.009347916,3.099999905,0.177347,-0.145183,-82.958486,172.958486,0.000320318,-0.001974281,-0.662345886,0.749195457,0.019585986,-0.333195359,-0.000581175,0.333770517,-0.000581175,3.107000113,True,GUIDED,True
48.719467,2026-09-01T20:07:33.820702+00:00,1788293253.820701599,1788293253.209855080,1788293253.167869091,0.664159298,-5.076139450,3.099999905,0.169462,-0.161820,-82.960462,172.960462,0.000172565,-0.002037481,-0.662358642,0.749184132,0.019398417,-0.333105236,-0.000572729,0.333669593,-0.000572729,3.107000113,True,GUIDED,True
48.766274,2026-09-01T20:07:33.867508+00:00,1788293253.867507696,1788293253.245842934,1788293253.167869091,0.664159298,-5.098402977,3.099999905,0.168563,-0.163135,-82.959241,172.959241,0.000159111,-0.002040875,-0.662350655,0.749191165,0.018611191,-0.332519293,-0.000579401,0.333039722,-0.000579401,3.107000113,True,GUIDED,True
49.306317,2026-09-01T20:07:34.407551+00:00,1788293254.407550573,1788293253.780663013,1788293253.742676020,0.686297953,-5.276513100,3.099999905,0.130761,-0.174846,-82.960576,172.960576,-0.000155749,-0.001898943,-0.662359834,0.749183416,0.018689811,-0.332510084,-0.000604745,0.333034931,-0.000604745,3.107000113,True,GUIDED,True
49.505633,2026-09-01T20:07:34.606867+00:00,1788293254.606866837,1788293253.995590925,1788293253.968600035,0.697367311,-5.354436398,3.099999905,0.133430,-0.151410,-82.962404,172.962404,-0.000002861,-0.001761143,-0.662372112,0.749172926,0.019084381,-0.328876078,-0.000656064,0.329429337,-0.000656064,3.107000113,True,GUIDED,True
49.582199,2026-09-01T20:07:34.683433+00:00,1788293254.683433056,1788293254.066566944,1788293254.040575981,0.708436608,-5.376700401,3.099999905,0.139989,-0.144951,-82.961511,172.961511,0.000077370,-0.001756835,-0.662366271,0.749178052,0.019922772,-0.327263445,-0.000563395,0.327869302,-0.000563395,3.107000113,True,GUIDED,True
49.976050,2026-09-01T20:07:35.077284+00:00,1788293255.077284336,1788293254.457436085,1788293254.420448065,0.719505906,-5.510282993,3.099999905,0.155856,-0.114471,-82.963182,172.963182,0.000357262,-0.001649280,-0.662377417,0.749168336,0.020244066,-0.326887697,-0.000608777,0.327513952,-0.000608777,3.107000113,True,GUIDED,True
50.096135,2026-09-01T20:07:35.197370+00:00,1788293255.197369814,1788293254.563400030,1788293254.457436085,0.719505906,-5.554810524,3.099999905,0.157174,-0.109720,-82.963831,172.963831,0.000393333,-0.001625846,-0.662381709,0.749164641,0.020704707,-0.326877952,-0.000580242,0.327533021,-0.000580242,3.107000113,True,GUIDED,True
50.152328,2026-09-01T20:07:35.253562+00:00,1788293255.253562450,1788293254.597388983,1788293254.575396061,0.730575264,-5.565942287,3.099999905,0.156015,-0.109323,-82.962815,172.962815,0.000388065,-0.001616541,-0.662375093,0.749170423,0.020747535,-0.327189624,-0.000581091,0.327846779,-0.000581091,3.107000113,True,GUIDED,True
50.183348,2026-09-01T20:07:35.284582+00:00,1788293255.284581661,1788293254.632376909,1788293254.575396061,0.730575264,-5.577074051,3.099999905,0.158762,-0.109358,-82.963650,172.963650,0.000405808,-0.001632655,-0.662380517,0.749165595,0.020765219,-0.327231795,-0.000584555,0.327889984,-0.000584555,3.105999947,True,GUIDED,True
50.216714,2026-09-01T20:07:35.317948+00:00,1788293255.317947626,1788293254.667365074,1788293254.575396061,0.730575264,-5.588205814,3.099999905,0.157749,-0.108245,-82.964402,172.964402,0.000405608,-0.001619527,-0.662385464,0.749161243,0.020681212,-0.327221394,-0.000625807,0.327874294,-0.000625807,3.105999947,True,GUIDED,True
50.242196,2026-09-01T20:07:35.343431+00:00,1788293255.343430996,1788293254.703352928,1788293254.575396061,0.730575264,-5.599338055,3.099999905,0.154363,-0.107439,-82.961695,172.961695,0.000388170,-0.001594673,-0.662367821,0.749176979,0.020768428,-0.327414244,-0.000640913,0.328072271,-0.000640913,3.105999947,True,GUIDED,True
50.332874,2026-09-01T20:07:35.434108+00:00,1788293255.434107542,1788293254.774328947,1788293254.754336119,0.730575264,-5.621601582,3.099999905,0.157628,-0.106665,-82.962056,172.962056,0.000413982,-0.001608488,-0.662370145,0.749174893,0.020716786,-0.327464104,-0.000608978,0.328118766,-0.000608978,3.105999947,True,GUIDED,True
50.716883,2026-09-01T20:07:35.818117+00:00,1788293255.818117380,1788293255.167196989,1788293255.100219965,0.752713859,-5.755184174,3.099999905,0.159368,-0.102401,-82.964358,172.964358,0.000449972,-0.001590679,-0.662385225,0.749161601,0.020915620,-0.327603608,-0.000629684,0.328270601,-0.000629684,3.105999947,True,GUIDED,True
50.903444,2026-09-01T20:07:36.004679+00:00,1788293256.004678965,1788293255.344137907,1788293255.325144053,0.752713859,-5.821975708,3.099999905,0.156665,-0.100424,-82.962952,172.962952,0.000443754,-0.001562122,-0.662376106,0.749169648,0.020880058,-0.328998595,-0.000579039,0.329660511,-0.000579039,3.105999947,True,GUIDED,True
51.047497,2026-09-01T20:07:36.148730+00:00,1788293256.148730278,1788293255.486089945,1788293255.456099987,0.763783216,-5.866503239,3.099999905,0.151917,-0.105884,-82.965005,172.965005,0.000381120,-0.001570383,-0.662389517,0.749157786,0.020792780,-0.329659045,-0.000654321,0.330314132,-0.000654321,3.105999947,True,GUIDED,True
51.492128,2026-09-01T20:07:36.593362+00:00,1788293256.593361855,1788293255.910947084,1788293255.860964060,0.785921872,-6.011217594,3.099999905,0.154836,-0.089335,-82.966062,172.966062,0.000495848,-0.001479064,-0.662396610,0.749151766,0.020703191,-0.329824269,-0.000641180,0.330473403,-0.000641180,3.105999947,True,GUIDED,True
51.544235,2026-09-01T20:07:36.645470+00:00,1788293256.645470381,1788293255.946934938,1788293255.860964060,0.785921872,-6.033481598,3.099999905,0.154859,-0.086006,-82.965134,172.965134,0.000515256,-0.001457434,-0.662390590,0.749157071,0.021188231,-0.330551416,-0.000659481,0.331229799,-0.000659481,3.105999947,True,GUIDED,True
51.743415,2026-09-01T20:07:36.844649+00:00,1788293256.844649076,1788293256.126874924,1788293256.075891972,0.785921872,-6.089140892,3.099999905,0.156486,-0.082503,-82.966124,172.966124,0.000546128,-0.001443936,-0.662397087,0.749151289,0.021096403,-0.330725372,-0.000668799,0.331397540,-0.000668799,3.105999947,True,GUIDED,True
51.775281,2026-09-01T20:07:36.876515+00:00,1788293256.876515150,1788293256.160862923,1788293256.075891972,0.796991169,-6.100272655,3.099999905,0.157993,-0.085102,-82.966151,172.966151,0.000540956,-0.001469642,-0.662397206,0.749151170,0.021041615,-0.331779748,-0.000622640,0.332446313,-0.000622640,3.105999947,True,GUIDED,True
51.881616,2026-09-01T20:07:36.982850+00:00,1788293256.982849836,1788293256.267827034,1788293256.244834900,0.796991169,-6.144800186,3.099999905,0.153618,-0.092792,-82.966915,172.966915,0.000467895,-0.001494627,-0.662402153,0.749146819,0.021093810,-0.331977218,-0.000637180,0.332646693,-0.000637180,3.105999947,True,GUIDED,True
52.006492,2026-09-01T20:07:37.107725+00:00,1788293257.107725382,1788293256.407779932,1788293256.363795042,0.796991169,-6.189327717,3.099999905,0.150145,-0.103062,-82.966463,172.966463,0.000385830,-0.001541691,-0.662399113,0.749149382,0.020981260,-0.332626879,-0.000677345,0.333287945,-0.000677345,3.105999947,True,GUIDED,True
52.269727,2026-09-01T20:07:37.370961+00:00,1788293257.370961189,1788293256.658695936,1788293256.471759081,0.808060467,-6.278382778,3.099999905,0.137201,-0.115137,-82.966389,172.966389,0.000231411,-0.001545810,-0.662398636,0.749149859,0.020706749,-0.332949489,-0.000679427,0.333592764,-0.000679427,3.105999947,True,GUIDED,True
52.486302,2026-09-01T20:07:37.587536+00:00,1788293257.587536335,1788293256.869625092,1788293256.839634895,0.819129825,-6.345174313,3.099999905,0.124915,-0.110446,-82.966629,172.966629,0.000178202,-0.001444126,-0.662400424,0.749148548,0.020665044,-0.333032787,-0.000716119,0.333673315,-0.000716119,3.105999947,True,GUIDED,True
52.587398,2026-09-01T20:07:37.688633+00:00,1788293257.688632727,1788293256.976588964,1788293256.958595037,0.830199122,-6.389701843,3.099999905,0.123335,-0.105442,-82.964310,172.964310,0.000196827,-0.001402269,-0.662385345,0.749161959,0.021255272,-0.332885087,-0.000663680,0.333562989,-0.000663680,3.105999947,True,GUIDED,True
52.818534,2026-09-01T20:07:37.919769+00:00,1788293257.919768572,1788293257.190516949,1788293257.125539064,0.830199122,-6.456492901,3.099999905,0.127206,-0.102184,-82.965934,172.965934,0.000240946,-0.001403356,-0.662395954,0.749152541,0.021815933,-0.332846642,-0.000729514,0.333560822,-0.000729514,3.105999947,True,GUIDED,True
53.127609,2026-09-01T20:07:38.228843+00:00,1788293258.228843212,1788293257.479419947,1788293257.474421978,0.852337778,-6.556680202,3.099999905,0.149229,-0.098188,-82.965403,172.965403,0.000408025,-0.001504530,-0.662392259,0.749155521,0.022839850,-0.332866639,-0.000732214,0.333649304,-0.000732214,3.105999947,True,GUIDED,True
53.314816,2026-09-01T20:07:38.416050+00:00,1788293258.416050196,1788293257.654361010,1788293257.580385923,0.852337778,-6.623471260,3.099999905,0.154262,-0.093045,-82.966005,172.966005,0.000470651,-0.001500005,-0.662396193,0.749152064,0.023279600,-0.333202988,-0.000761278,0.334015226,-0.000761278,3.105999947,True,GUIDED,True
53.658127,2026-09-01T20:07:38.759361+00:00,1788293258.759361267,1788293258.009242058,1788293257.965256929,0.874476433,-6.745922089,3.099999905,0.154242,-0.105878,-82.965302,172.965302,0.000396355,-0.001583778,-0.662391424,0.749156117,0.023079563,-0.333562672,-0.000789680,0.334360169,-0.000789680,3.105999947,True,GUIDED,True
