elapsed_time_s,wall_time,wall_time_unix_s,source_timestamp_s,source_clock_s,message_type,topic,sequence_number,sysid,compid,interarrival_ms
142.750371,2026-09-01T20:54:54.414557+00:00,1788296094.414556980,,1788296089.196151972,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,481.989
143.296369,2026-09-01T20:54:54.960556+00:00,1788296094.960555792,,1788296089.717063904,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,545.991
143.789657,2026-09-01T20:54:55.453843+00:00,1788296095.453842640,,1788296090.214981079,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,493.291
144.313619,2026-09-01T20:54:55.977805+00:00,1788296095.977805138,,1788296090.725894928,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,523.966
144.814625,2026-09-01T20:54:56.478811+00:00,1788296096.478811026,,1788296091.186816931,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,501.002
145.345107,2026-09-01T20:54:57.009293+00:00,1788296097.009292841,,1788296091.665736914,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,530.486
145.841001,2026-09-01T20:54:57.505186+00:00,1788296097.505185604,,1788296092.222642899,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,495.893
146.384934,2026-09-01T20:54:58.049120+00:00,1788296098.049119949,,1788296092.662569046,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,543.935
146.889241,2026-09-01T20:54:58.553428+00:00,1788296098.553427696,,1788296093.222475052,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,504.310
147.417332,2026-09-01T20:54:59.081517+00:00,1788296099.081517458,,1788296093.734389067,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,528.087
147.943513,2026-09-01T20:54:59.607698+00:00,1788296099.607698202,,1788296094.246303082,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,526.186
148.458989,2026-09-01T20:55:00.123175+00:00,1788296100.123175383,,1788296094.628238916,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,515.469
148.979072,2026-09-01T20:55:00.643258+00:00,1788296100.643257856,,1788296095.198143005,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,520.083
149.470656,2026-09-01T20:55:01.134842+00:00,1788296101.134841681,,1788296095.686060905,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,491.586
149.990525,2026-09-01T20:55:01.654711+00:00,1788296101.654710531,,1788296096.105990887,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,519.870
150.516718,2026-09-01T20:55:02.180903+00:00,1788296102.180903196,,1788296096.685893059,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,526.195
151.036153,2026-09-01T20:55:02.700338+00:00,1788296102.700338364,,1788296097.234801054,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,519.429
151.557927,2026-09-01T20:55:03.222113+00:00,1788296103.222113132,,1788296097.721719027,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,521.783
152.053009,2026-09-01T20:55:03.717194+00:00,1788296103.717194080,,1788296098.222635031,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,495.077
152.571016,2026-09-01T20:55:04.235202+00:00,1788296104.235201836,,1788296098.734549046,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,518.007
153.095232,2026-09-01T20:55:04.759418+00:00,1788296104.759417772,,1788296099.209469080,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,524.219
153.626804,2026-09-01T20:55:05.290989+00:00,1788296105.290989399,,1788296099.633398056,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,531.568
154.155669,2026-09-01T20:55:05.819855+00:00,1788296105.819854736,,1788296100.152311087,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,528.862
154.639891,2026-09-01T20:55:06.304076+00:00,1788296106.304075956,,1788296100.638228893,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,484.228
155.166171,2026-09-01T20:55:06.830356+00:00,1788296106.830355883,,1788296101.105150938,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,526.278
155.689270,2026-09-01T20:55:07.353456+00:00,1788296107.353456020,,1788296101.651058912,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,523.100
156.215483,2026-09-01T20:55:07.879669+00:00,1788296107.879669189,,1788296102.233961105,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,526.214
156.724740,2026-09-01T20:55:08.388926+00:00,1788296108.388926029,,1788296102.732877016,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,509.242
157.235006,2026-09-01T20:55:08.899192+00:00,1788296108.899192095,,1788296103.208796978,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,510.274
157.775604,2026-09-01T20:55:09.439790+00:00,1788296109.439790010,,1788296103.715712070,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,540.599
158.267324,2026-09-01T20:55:09.931511+00:00,1788296109.931510687,,1788296104.178633928,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,491.721
158.805535,2026-09-01T20:55:10.469721+00:00,1788296110.469720602,,1788296104.547571898,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,538.218
159.310129,2026-09-01T20:55:10.974315+00:00,1788296110.974315166,,1788296105.229458094,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,504.576
159.821092,2026-09-01T20:55:11.485279+00:00,1788296111.485278606,,1788296105.703377962,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,510.978
160.344169,2026-09-01T20:55:12.008354+00:00,1788296112.008354187,,1788296106.220290899,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,523.078
160.861071,2026-09-01T20:55:12.525256+00:00,1788296112.525255919,,1788296106.638221025,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,516.904
161.358163,2026-09-01T20:55:13.022347+00:00,1788296113.022347450,,1788296107.019156933,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,497.090
161.897015,2026-09-01T20:55:13.561202+00:00,1788296113.561201811,,1788296107.656049967,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,538.849
162.404753,2026-09-01T20:55:14.068939+00:00,1788296114.068938971,,1788296108.200958014,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,507.736
162.932024,2026-09-01T20:55:14.596210+00:00,1788296114.596210480,,1788296108.697875023,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,527.274
163.415807,2026-09-01T20:55:15.079993+00:00,1788296115.079992533,,1788296109.136801004,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,483.790
