run_id,filename,representation,jpeg_quality,gt_count,pred_count,tp,fp,fn,exact_count,mean_confidence,inference_ms,encoded_size_bytes,raw_image_bytes,compression_ratio,encode_ms,decode_ms
conference_qs_full_01,frame_0044.png,JPEG,90,0,0,0,0,0,1,0.000000,33.421099,304976,2764800,9.065631,2.760844,3.749482
conference_qs_full_01,frame_0045.png,RAW,,0,0,0,0,0,1,0.000000,34.509837,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0045.png,JPEG,5,0,0,0,0,0,1,0.000000,33.693080,18807,2764800,147.009092,1.392090,1.858038
conference_qs_full_01,frame_0045.png,JPEG,10,0,0,0,0,0,1,0.000000,34.737401,31415,2764800,88.008913,1.572539,2.641975
conference_qs_full_01,frame_0045.png,JPEG,20,0,0,0,0,0,1,0.000000,34.368701,56129,2764800,49.257959,1.720409,2.236183
conference_qs_full_01,frame_0045.png,JPEG,30,0,0,0,0,0,1,0.000000,34.093109,77057,2764800,35.879933,1.811630,1.999791
conference_qs_full_01,frame_0045.png,JPEG,40,0,0,0,0,0,1,0.000000,34.485056,94523,2764800,29.250024,1.909583,2.567741
conference_qs_full_01,frame_0045.png,JPEG,50,0,0,0,0,0,1,0.000000,34.112847,110924,2764800,24.925174,1.983345,2.360027
conference_qs_full_01,frame_0045.png,JPEG,60,0,0,0,0,0,1,0.000000,33.929728,128150,2764800,21.574717,2.038502,2.858835
conference_qs_full_01,frame_0045.png,JPEG,70,0,0,0,0,0,1,0.000000,34.055941,153903,2764800,17.964562,2.172492,2.716678
conference_qs_full_01,frame_0045.png,JPEG,80,0,0,0,0,0,1,0.000000,33.997667,196845,2764800,14.045569,2.372510,2.976711
conference_qs_full_01,frame_0045.png,JPEG,90,0,0,0,0,0,1,0.000000,34.098881,305285,2764800,9.056455,2.707721,3.853726
conference_qs_full_01,frame_0046.png,RAW,,0,0,0,0,0,1,0.000000,35.415005,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0046.png,JPEG,5,0,0,0,0,0,1,0.000000,33.264648,18793,2764800,147.118608,1.360770,1.342442
conference_qs_full_01,frame_0046.png,JPEG,10,0,0,0,0,0,1,0.000000,33.985950,31371,2764800,88.132352,1.555654,1.579103
conference_qs_full_01,frame_0046.png,JPEG,20,0,0,0,0,0,1,0.000000,33.636626,56053,2764800,49.324746,1.715066,1.904795
conference_qs_full_01,frame_0046.png,JPEG,30,0,0,0,0,0,1,0.000000,33.564467,76942,2764800,35.933560,1.775613,2.061753
conference_qs_full_01,frame_0046.png,JPEG,40,0,0,0,0,0,1,0.000000,33.491273,94590,2764800,29.229305,1.903724,2.670923
conference_qs_full_01,frame_0046.png,JPEG,50,0,0,0,0,0,1,0.000000,33.687694,110868,2764800,24.937764,1.962060,2.383193
conference_qs_full_01,frame_0046.png,JPEG,60,0,0,0,0,0,1,0.000000,33.965512,127895,2764800,21.617733,2.025313,3.007361
conference_qs_full_01,frame_0046.png,JPEG,70,0,0,0,0,0,1,0.000000,33.704296,153554,2764800,18.005392,2.197080,2.747352
conference_qs_full_01,frame_0046.png,JPEG,80,0,0,0,0,0,1,0.000000,33.645496,196716,2764800,14.054779,2.337980,3.496917
conference_qs_full_01,frame_0046.png,JPEG,90,0,0,0,0,0,1,0.000000,34.227197,304898,2764800,9.067951,2.685179,3.775368
conference_qs_full_01,frame_0047.png,RAW,,0,0,0,0,0,1,0.000000,35.585398,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0047.png,JPEG,5,0,0,0,0,0,1,0.000000,33.605392,18713,2764800,147.747555,1.367611,1.382759
conference_qs_full_01,frame_0047.png,JPEG,10,0,0,0,0,0,1,0.000000,35.236733,31315,2764800,88.289957,1.583510,2.027088
conference_qs_full_01,frame_0047.png,JPEG,20,0,0,0,0,0,1,0.000000,33.673509,56103,2764800,49.280787,1.713642,1.896214
conference_qs_full_01,frame_0047.png,JPEG,30,0,0,0,0,0,1,0.000000,34.791235,76795,2764800,36.002344,1.822839,2.021620
conference_qs_full_01,frame_0047.png,JPEG,40,0,0,0,0,0,1,0.000000,34.411474,94405,2764800,29.286584,1.882626,2.199534
conference_qs_full_01,frame_0047.png,JPEG,50,0,0,0,0,0,1,0.000000,33.641020,110735,2764800,24.967716,1.980545,2.380903
conference_qs_full_01,frame_0047.png,JPEG,60,0,0,0,0,0,1,0.000000,33.488039,127920,2764800,21.613508,2.037815,2.505744
conference_qs_full_01,frame_0047.png,JPEG,70,0,0,0,0,0,1,0.000000,34.459550,153671,2764800,17.991684,2.176443,2.704392
conference_qs_full_01,frame_0047.png,JPEG,80,0,0,0,0,0,1,0.000000,34.100980,196425,2764800,14.075601,2.302167,3.034785
conference_qs_full_01,frame_0047.png,JPEG,90,0,0,0,0,0,1,0.000000,33.927942,305108,2764800,9.061709,2.745793,3.771306
conference_qs_full_01,frame_0048.png,RAW,,0,0,0,0,0,1,0.000000,41.014406,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0048.png,JPEG,5,0,0,0,0,0,1,0.000000,33.788305,18515,2764800,149.327572,1.364887,1.362907
conference_qs_full_01,frame_0048.png,JPEG,10,0,0,0,0,0,1,0.000000,33.186656,31059,2764800,89.017676,1.541022,1.969936
conference_qs_full_01,frame_0048.png,JPEG,20,0,0,0,0,0,1,0.000000,33.762597,55570,2764800,49.753464,1.684218,1.891778
conference_qs_full_01,frame_0048.png,JPEG,30,0,0,0,0,0,1,0.000000,33.226469,76225,2764800,36.271564,1.799298,2.416911
conference_qs_full_01,frame_0048.png,JPEG,40,0,0,0,0,0,1,0.000000,33.632823,93844,2764800,29.461660,1.876030,2.216130
conference_qs_full_01,frame_0048.png,JPEG,50,0,0,0,0,0,1,0.000000,33.330585,110162,2764800,25.097584,1.947253,2.703194
conference_qs_full_01,frame_0048.png,JPEG,60,0,0,0,0,0,1,0.000000,33.256146,127172,2764800,21.740635,2.047104,2.524369
conference_qs_full_01,frame_0048.png,JPEG,70,0,0,0,0,0,1,0.000000,34.388895,152716,2764800,18.104193,2.143124,2.720985
conference_qs_full_01,frame_0048.png,JPEG,80,0,0,0,0,0,1,0.000000,33.407883,195450,2764800,14.145817,2.324268,3.016680
conference_qs_full_01,frame_0048.png,JPEG,90,0,0,0,0,0,1,0.000000,33.815652,303444,2764800,9.111401,2.713112,3.778364
conference_qs_full_01,frame_0049.png,RAW,,0,0,0,0,0,1,0.000000,34.674046,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0049.png,JPEG,5,0,0,0,0,0,1,0.000000,33.274219,17138,2764800,161.325709,1.329529,1.291870
conference_qs_full_01,frame_0049.png,JPEG,10,0,0,0,0,0,1,0.000000,32.963459,27418,2764800,100.838865,1.496430,1.588660
conference_qs_full_01,frame_0049.png,JPEG,20,0,0,0,0,0,1,0.000000,34.210149,49616,2764800,55.723960,1.648313,1.823343
conference_qs_full_01,frame_0049.png,JPEG,30,0,0,0,0,0,1,0.000000,34.157634,68469,2764800,40.380318,1.759413,2.359296
conference_qs_full_01,frame_0049.png,JPEG,40,0,0,0,0,0,1,0.000000,35.552698,84511,2764800,32.715268,1.839530,2.140598
conference_qs_full_01,frame_0049.png,JPEG,50,0,0,0,0,0,1,0.000000,34.133432,99595,2764800,27.760430,1.920126,2.632797
conference_qs_full_01,frame_0049.png,JPEG,60,0,0,0,0,0,1,0.000000,34.201271,115617,2764800,23.913438,2.008514,2.407140
conference_qs_full_01,frame_0049.png,JPEG,70,0,0,0,0,0,1,0.000000,33.993043,139391,2764800,19.834853,2.107081,3.602170
conference_qs_full_01,frame_0049.png,JPEG,80,0,0,0,0,0,1,0.000000,33.929772,177409,2764800,15.584328,2.219423,2.896959
conference_qs_full_01,frame_0049.png,JPEG,90,0,0,0,0,0,1,0.000000,33.835069,272406,2764800,10.149556,2.630227,3.562457
conference_qs_full_01,frame_0050.png,RAW,,0,0,0,0,0,1,0.000000,35.054488,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0050.png,JPEG,5,0,0,0,0,0,1,0.000000,34.382951,20160,2764800,137.142857,1.389691,1.326367
conference_qs_full_01,frame_0050.png,JPEG,10,0,0,0,0,0,1,0.000000,33.868659,33824,2764800,81.740776,1.580165,2.154300
conference_qs_full_01,frame_0050.png,JPEG,20,0,0,0,0,0,1,0.000000,33.804688,59326,2764800,46.603513,1.751335,2.419178
conference_qs_full_01,frame_0050.png,JPEG,30,0,0,0,0,0,1,0.000000,33.198265,80381,2764800,34.396188,1.804446,2.025564
conference_qs_full_01,frame_0050.png,JPEG,40,0,0,0,0,0,1,0.000000,32.135867,97842,2764800,28.257803,1.888920,2.167262
conference_qs_full_01,frame_0050.png,JPEG,50,0,0,0,0,0,1,0.000000,33.911063,114176,2764800,24.215247,2.003502,2.393697
conference_qs_full_01,frame_0050.png,JPEG,60,0,0,0,0,0,1,0.000000,34.257521,131351,2764800,21.048945,2.074633,3.059444
conference_qs_full_01,frame_0050.png,JPEG,70,0,0,0,0,0,1,0.000000,33.998873,157032,2764800,17.606602,2.163836,2.734578
conference_qs_full_01,frame_0050.png,JPEG,80,0,0,0,0,0,1,0.000000,33.960297,198400,2764800,13.935484,2.381446,3.544960
conference_qs_full_01,frame_0050.png,JPEG,90,0,0,0,0,0,1,0.000000,34.268939,301738,2764800,9.162916,2.691779,3.734895
conference_qs_full_01,frame_0051.png,RAW,,0,0,0,0,0,1,0.000000,34.878093,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0051.png,JPEG,5,0,0,0,0,0,1,0.000000,33.957940,17673,2764800,156.442030,1.321221,1.310902
conference_qs_full_01,frame_0051.png,JPEG,10,0,0,0,0,0,1,0.000000,33.855652,27298,2764800,101.282145,1.516645,1.592653
conference_qs_full_01,frame_0051.png,JPEG,20,0,0,0,0,0,1,0.000000,33.989550,49141,2764800,56.262591,1.645843,1.743560
conference_qs_full_01,frame_0051.png,JPEG,30,0,0,0,0,0,1,0.000000,33.770674,67740,2764800,40.814880,1.754494,1.971347
conference_qs_full_01,frame_0051.png,JPEG,40,0,0,0,0,0,1,0.000000,35.000378,83425,2764800,33.141145,1.807873,2.476455
conference_qs_full_01,frame_0051.png,JPEG,50,0,0,0,0,0,1,0.000000,31.971923,98193,2764800,28.156793,1.890709,2.203876
conference_qs_full_01,frame_0051.png,JPEG,60,0,0,0,0,0,1,0.000000,33.531292,113871,2764800,24.280106,1.977270,2.400236
conference_qs_full_01,frame_0051.png,JPEG,70,0,0,0,0,0,1,0.000000,33.920743,137539,2764800,20.101935,2.112827,2.560565
conference_qs_full_01,frame_0051.png,JPEG,80,0,0,0,0,0,1,0.000000,34.076185,174903,2764800,15.807619,2.227289,2.864386
conference_qs_full_01,frame_0051.png,JPEG,90,0,0,0,0,0,1,0.000000,33.978081,269453,2764800,10.260788,2.585526,3.551339
conference_qs_full_01,frame_0052.png,RAW,,0,0,0,0,0,1,0.000000,35.377615,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0052.png,JPEG,5,0,0,0,0,0,1,0.000000,35.496714,17469,2764800,158.268934,1.327146,1.305674
conference_qs_full_01,frame_0052.png,JPEG,10,0,0,0,0,0,1,0.000000,33.730421,27400,2764800,100.905109,1.498286,2.081063
conference_qs_full_01,frame_0052.png,JPEG,20,0,0,0,0,0,1,0.000000,33.858641,49651,2764800,55.684679,1.673698,1.870065
conference_qs_full_01,frame_0052.png,JPEG,30,0,0,0,0,0,1,0.000000,33.988587,68652,2764800,40.272680,1.780727,2.507147
conference_qs_full_01,frame_0052.png,JPEG,40,0,0,0,0,0,1,0.000000,33.558562,84973,2764800,32.537394,1.832581,2.130222
conference_qs_full_01,frame_0052.png,JPEG,50,0,0,0,0,0,1,0.000000,34.006247,100163,2764800,27.603007,1.890818,2.289631
conference_qs_full_01,frame_0052.png,JPEG,60,0,0,0,0,0,1,0.000000,33.927585,116146,2764800,23.804522,1.981061,2.402312
conference_qs_full_01,frame_0052.png,JPEG,70,0,0,0,0,0,1,0.000000,33.950777,140207,2764800,19.719415,2.094599,3.127083
conference_qs_full_01,frame_0052.png,JPEG,80,0,0,0,0,0,1,0.000000,33.752044,179427,2764800,15.409052,2.248827,2.893651
conference_qs_full_01,frame_0052.png,JPEG,90,0,0,0,0,0,1,0.000000,34.062884,278925,2764800,9.912342,2.618531,4.119109
conference_qs_full_01,frame_0053.png,RAW,,0,0,0,0,0,1,0.000000,35.456849,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0053.png,JPEG,5,0,0,0,0,0,1,0.000000,33.543597,17830,2764800,155.064498,1.368184,1.309890
conference_qs_full_01,frame_0053.png,JPEG,10,0,0,0,0,0,1,0.000000,33.607521,28251,2764800,97.865562,1.529566,2.058989
conference_qs_full_01,frame_0053.png,JPEG,20,0,0,0,0,0,1,0.000000,34.570242,50757,2764800,54.471304,1.675852,1.843476
conference_qs_full_01,frame_0053.png,JPEG,30,0,0,0,0,0,1,0.000000,34.531993,70138,2764800,39.419430,1.795206,2.564761
conference_qs_full_01,frame_0053.png,JPEG,40,0,0,0,0,0,1,0.000000,33.585132,86820,2764800,31.845197,1.856293,2.144715
conference_qs_full_01,frame_0053.png,JPEG,50,0,0,0,0,0,1,0.000000,33.615524,102165,2764800,27.062105,1.923701,2.281188
conference_qs_full_01,frame_0053.png,JPEG,60,0,0,0,0,0,1,0.000000,33.237007,118489,2764800,23.333812,1.984173,2.427185
conference_qs_full_01,frame_0053.png,JPEG,70,0,0,0,0,0,1,0.000000,33.575922,142959,2764800,19.339811,2.111175,2.550738
conference_qs_full_01,frame_0053.png,JPEG,80,0,0,0,0,0,1,0.000000,34.153428,183164,2764800,15.094669,2.253882,2.985865
conference_qs_full_01,frame_0053.png,JPEG,90,0,0,0,0,0,1,0.000000,34.221454,285194,2764800,9.694454,2.650380,4.643965
conference_qs_full_01,frame_0054.png,RAW,,0,0,0,0,0,1,0.000000,34.532276,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0054.png,JPEG,5,0,0,0,0,0,1,0.000000,31.968459,17711,2764800,156.106375,1.317866,1.233320
conference_qs_full_01,frame_0054.png,JPEG,10,0,0,0,0,0,1,0.000000,37.262303,27864,2764800,99.224806,1.523757,2.136846
conference_qs_full_01,frame_0054.png,JPEG,20,0,0,0,0,0,1,0.000000,33.891455,50323,2764800,54.941081,1.763893,2.034351
conference_qs_full_01,frame_0054.png,JPEG,30,0,0,0,0,0,1,0.000000,33.588087,69945,2764800,39.528201,1.751928,1.995083
conference_qs_full_01,frame_0054.png,JPEG,40,0,0,0,0,0,1,0.000000,33.813289,86312,2764800,32.032626,1.832697,2.160510
conference_qs_full_01,frame_0054.png,JPEG,50,0,0,0,0,0,1,0.000000,33.265945,101808,2764800,27.157001,1.937596,2.804104
conference_qs_full_01,frame_0054.png,JPEG,60,0,0,0,0,0,1,0.000000,33.908663,117899,2764800,23.450581,1.973258,2.423970
conference_qs_full_01,frame_0054.png,JPEG,70,0,0,0,0,0,1,0.000000,33.769037,142187,2764800,19.444816,2.138881,3.136149
conference_qs_full_01,frame_0054.png,JPEG,80,0,0,0,0,0,1,0.000000,33.953554,182025,2764800,15.189122,2.255956,2.906948
conference_qs_full_01,frame_0054.png,JPEG,90,0,0,0,0,0,1,0.000000,33.850799,283968,2764800,9.736308,2.666412,4.159226
conference_qs_full_01,frame_0055.png,RAW,,0,0,0,0,0,1,0.000000,35.821756,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0055.png,JPEG,5,0,0,0,0,0,1,0.000000,33.691712,17541,2764800,157.619292,1.365767,1.310612
conference_qs_full_01,frame_0055.png,JPEG,10,0,0,0,0,0,1,0.000000,34.042834,27603,2764800,100.163026,1.549666,2.069045
conference_qs_full_01,frame_0055.png,JPEG,20,0,0,0,0,0,1,0.000000,33.532939,49803,2764800,55.514728,1.679202,1.848085
conference_qs_full_01,frame_0055.png,JPEG,30,0,0,0,0,0,1,0.000000,34.154251,69297,2764800,39.897831,1.774026,2.016912
conference_qs_full_01,frame_0055.png,JPEG,40,0,0,0,0,0,1,0.000000,35.124764,85641,2764800,32.283602,1.857207,2.142320
conference_qs_full_01,frame_0055.png,JPEG,50,0,0,0,0,0,1,0.000000,34.301230,101036,2764800,27.364504,1.953135,2.284200
conference_qs_full_01,frame_0055.png,JPEG,60,0,0,0,0,0,1,0.000000,34.479137,117254,2764800,23.579579,2.016025,2.405711
conference_qs_full_01,frame_0055.png,JPEG,70,0,0,0,0,0,1,0.000000,34.447869,141485,2764800,19.541294,2.103823,2.612574
conference_qs_full_01,frame_0055.png,JPEG,80,0,0,0,0,0,1,0.000000,34.328951,181154,2764800,15.262153,2.303123,2.915251
conference_qs_full_01,frame_0055.png,JPEG,90,0,0,0,0,0,1,0.000000,34.094164,282400,2764800,9.790368,2.660325,4.143774
conference_qs_full_01,frame_0056.png,RAW,,0,0,0,0,0,1,0.000000,48.213373,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0056.png,JPEG,5,0,0,0,0,0,1,0.000000,33.892822,17634,2764800,156.788023,1.385253,1.280656
conference_qs_full_01,frame_0056.png,JPEG,10,0,0,0,0,0,1,0.000000,33.895769,27767,2764800,99.571434,1.510283,2.058983
conference_qs_full_01,frame_0056.png,JPEG,20,0,0,0,0,0,1,0.000000,33.839830,50352,2764800,54.909438,1.649717,1.838020
conference_qs_full_01,frame_0056.png,JPEG,30,0,0,0,0,0,1,0.000000,33.518829,69818,2764800,39.600103,1.786051,2.003021
conference_qs_full_01,frame_0056.png,JPEG,40,0,0,0,0,0,1,0.000000,33.912554,86210,2764800,32.070525,1.860736,2.132241
conference_qs_full_01,frame_0056.png,JPEG,50,0,0,0,0,0,1,0.000000,35.555364,101682,2764800,27.190653,1.898458,2.285188
conference_qs_full_01,frame_0056.png,JPEG,60,0,0,0,0,0,1,0.000000,34.085164,117990,2764800,23.432494,2.019397,2.452391
conference_qs_full_01,frame_0056.png,JPEG,70,0,0,0,0,0,1,0.000000,34.266092,142372,2764800,19.419549,2.141471,3.137034
conference_qs_full_01,frame_0056.png,JPEG,80,0,0,0,0,0,1,0.000000,33.292981,182207,2764800,15.173951,2.249296,2.937157
conference_qs_full_01,frame_0056.png,JPEG,90,0,0,0,0,0,1,0.000000,34.205143,283793,2764800,9.742312,2.638950,3.666310
conference_qs_full_01,frame_0057.png,RAW,,0,0,0,0,0,1,0.000000,35.275136,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0057.png,JPEG,5,0,0,0,0,0,1,0.000000,34.002354,17762,2764800,155.658147,1.363989,1.288655
conference_qs_full_01,frame_0057.png,JPEG,10,0,0,0,0,0,1,0.000000,33.216434,28162,2764800,98.174846,1.518187,1.585080
conference_qs_full_01,frame_0057.png,JPEG,20,0,0,0,0,0,1,0.000000,33.425611,50799,2764800,54.426268,1.673528,1.835293
conference_qs_full_01,frame_0057.png,JPEG,30,0,0,0,0,0,1,0.000000,33.851003,70356,2764800,39.297288,1.790874,2.548021
conference_qs_full_01,frame_0057.png,JPEG,40,0,0,0,0,0,1,0.000000,34.151321,86905,2764800,31.814050,1.872959,2.160235
conference_qs_full_01,frame_0057.png,JPEG,50,0,0,0,0,0,1,0.000000,49.122554,102408,2764800,26.997891,2.003653,2.871663
conference_qs_full_01,frame_0057.png,JPEG,60,0,0,0,0,0,1,0.000000,35.411602,118609,2764800,23.310204,2.048660,2.505802
conference_qs_full_01,frame_0057.png,JPEG,70,0,0,0,0,0,1,0.000000,44.510070,143095,2764800,19.321430,2.158383,3.197931
conference_qs_full_01,frame_0057.png,JPEG,80,0,0,0,0,0,1,0.000000,53.091098,183487,2764800,15.068097,2.525685,3.242387
conference_qs_full_01,frame_0057.png,JPEG,90,0,0,0,0,0,1,0.000000,36.857165,286266,2764800,9.658150,2.993709,4.394007
conference_qs_full_01,frame_0058.png,RAW,,0,0,0,0,0,1,0.000000,42.660926,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0058.png,JPEG,5,0,0,0,0,0,1,0.000000,33.638095,17912,2764800,154.354623,1.356777,1.269948
conference_qs_full_01,frame_0058.png,JPEG,10,0,0,0,0,0,1,0.000000,34.165701,28519,2764800,96.945896,1.532095,2.093582
conference_qs_full_01,frame_0058.png,JPEG,20,0,0,0,0,0,1,0.000000,34.047060,51483,2764800,53.703164,1.701503,1.864791
conference_qs_full_01,frame_0058.png,JPEG,30,0,0,0,0,0,1,0.000000,35.607737,71155,2764800,38.856019,1.795097,2.567805
conference_qs_full_01,frame_0058.png,JPEG,40,0,0,0,0,0,1,0.000000,34.760708,87879,2764800,31.461441,1.878618,2.232170
conference_qs_full_01,frame_0058.png,JPEG,50,0,0,0,0,0,1,0.000000,34.285187,103587,2764800,26.690608,1.930256,2.830191
conference_qs_full_01,frame_0058.png,JPEG,60,0,0,0,0,0,1,0.000000,34.275100,120055,2764800,23.029445,2.026184,2.427342
conference_qs_full_01,frame_0058.png,JPEG,70,0,0,0,0,0,1,0.000000,33.983277,144824,2764800,19.090758,2.149223,3.157951
conference_qs_full_01,frame_0058.png,JPEG,80,0,0,0,0,0,1,0.000000,34.152560,185641,2764800,14.893262,2.271998,2.939141
conference_qs_full_01,frame_0058.png,JPEG,90,0,0,0,0,0,1,0.000000,35.139591,289504,2764800,9.550127,2.653384,3.739133
conference_qs_full_01,frame_0059.png,RAW,,0,0,0,0,0,1,0.000000,34.336688,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0059.png,JPEG,5,0,0,0,0,0,1,0.000000,33.914848,18144,2764800,152.380952,1.348169,1.380516
conference_qs_full_01,frame_0059.png,JPEG,10,0,0,0,0,0,1,0.000000,34.159275,29223,2764800,94.610410,1.523338,1.918308
conference_qs_full_01,frame_0059.png,JPEG,20,0,0,0,0,0,1,0.000000,33.671888,52543,2764800,52.619759,1.699641,1.900561
conference_qs_full_01,frame_0059.png,JPEG,30,0,0,0,0,0,1,0.000000,33.740600,72637,2764800,38.063246,1.776803,2.064769
conference_qs_full_01,frame_0059.png,JPEG,40,0,0,0,0,0,1,0.000000,33.338706,89670,2764800,30.833055,1.989521,2.190402
conference_qs_full_01,frame_0059.png,JPEG,50,0,0,0,0,0,1,0.000000,34.218346,105531,2764800,26.198937,1.924047,2.318388
conference_qs_full_01,frame_0059.png,JPEG,60,0,0,0,0,0,1,0.000000,34.351524,122199,2764800,22.625390,2.009712,2.476918
conference_qs_full_01,frame_0059.png,JPEG,70,0,0,0,0,0,1,0.000000,34.069591,147335,2764800,18.765399,2.146389,3.026125
conference_qs_full_01,frame_0059.png,JPEG,80,0,0,0,0,0,1,0.000000,34.553008,189121,2764800,14.619212,2.316115,2.986040
conference_qs_full_01,frame_0059.png,JPEG,90,0,0,0,0,0,1,0.000000,34.650269,295197,2764800,9.365949,2.737387,4.066282
conference_qs_full_01,frame_0060.png,RAW,,0,0,0,0,0,1,0.000000,36.044397,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0060.png,JPEG,5,0,0,0,0,0,1,0.000000,34.582509,18308,2764800,151.015949,1.400826,1.734368
conference_qs_full_01,frame_0060.png,JPEG,10,0,0,0,0,0,1,0.000000,33.529081,29863,2764800,92.582795,1.575805,1.618348
conference_qs_full_01,frame_0060.png,JPEG,20,0,0,0,0,0,1,0.000000,34.670800,53883,2764800,51.311174,1.695375,1.871575
conference_qs_full_01,frame_0060.png,JPEG,30,0,0,0,0,0,1,0.000000,34.257520,74372,2764800,37.175281,1.856774,2.086015
conference_qs_full_01,frame_0060.png,JPEG,40,0,0,0,0,0,1,0.000000,34.393622,91771,2764800,30.127164,1.875704,2.242183
conference_qs_full_01,frame_0060.png,JPEG,50,0,0,0,0,0,1,0.000000,34.260386,107673,2764800,25.677747,1.978258,2.279789
conference_qs_full_01,frame_0060.png,JPEG,60,0,0,0,0,0,1,0.000000,33.793306,124613,2764800,22.187091,2.015681,2.467603
conference_qs_full_01,frame_0060.png,JPEG,70,0,0,0,0,0,1,0.000000,33.306324,150047,2764800,18.426226,2.140863,2.660616
conference_qs_full_01,frame_0060.png,JPEG,80,0,0,0,0,0,1,0.000000,34.489274,193272,2764800,14.305228,2.352911,3.421107
conference_qs_full_01,frame_0060.png,JPEG,90,0,0,0,0,0,1,0.000000,34.659131,301065,2764800,9.183399,2.726199,3.782913
