time_s,node_id,x_m,y_m,z_m
2.675193,3,-4.6981611251831055,-49.993412017822266,50.00548553466797
2.775158,0,-70.0,-7.0,2.9000000953674316
2.775158,1,4.724789142608643,-11.93533992767334,59.42443084716797
2.775158,2,1.9036369323730469,-4.890949249267578,40.035396575927734
2.775158,3,-3.7623515129089355,-50.446678161621094,50.00809097290039
2.875104,0,-70.0,-7.0,2.9000000953674316
2.875104,1,5.751494884490967,-11.782504081726074,59.444427490234375
2.875104,2,2.8978750705718994,-4.592782020568848,40.03427505493164
2.875104,3,-2.826286792755127,-50.90290451049805,50.00932693481445
2.977909,0,-70.0,-7.0,2.9000000953674316
2.977909,1,6.777905464172363,-11.626029014587402,59.465538024902344
2.977909,2,3.892477035522461,-4.2944512367248535,40.032508850097656
2.977909,3,-1.8902511596679688,-51.36102294921875,50.0101203918457
3.075287,0,-70.0,-7.0,2.9000000953674316
3.075287,1,7.2911272048950195,-11.550384521484375,59.47568893432617
3.075287,2,4.389298915863037,-4.143526077270508,40.032169342041016
3.075287,3,-1.4203373193740845,-51.5855827331543,50.010894775390625
3.175425,0,-70.0,-7.0,2.9000000953674316
3.175425,1,8.317283630371094,-11.396084785461426,59.495487213134766
3.175425,2,5.383240699768066,-3.8455183506011963,40.03286361694336
3.175425,3,-0.4834132492542267,-52.041748046875,50.01264572143555
3.275274,0,-70.0,-7.0,2.9000000953674316
3.275274,1,9.344245910644531,-11.243239402770996,59.514686584472656
3.275274,2,6.375319004058838,-3.5425570011138916,40.03280258178711
3.275274,3,0.4517347514629364,-52.499515533447266,50.0123405456543
3.375432,0,-70.0,-7.0,2.9000000953674316
3.375432,1,10.370840072631836,-11.086197853088379,59.53205490112305
3.375432,2,7.368326663970947,-3.240826368331909,40.030548095703125
3.375432,3,1.3861180543899536,-52.95783233642578,50.01333236694336
3.475353,0,-70.0,-7.0,2.9000000953674316
3.475353,1,11.397400856018066,-10.933417320251465,59.549537658691406
3.475353,2,8.360185623168945,-2.9387478828430176,40.029300689697266
3.475353,3,2.3213350772857666,-53.414764404296875,50.0145149230957
3.575293,0,-70.0,-7.0,2.9000000953674316
3.575293,1,12.42375373840332,-10.781174659729004,59.565425872802734
3.575293,2,9.35168743133545,-2.631437063217163,40.03009033203125
3.575293,3,3.257178544998169,-53.871482849121094,50.014923095703125
3.675350,0,-70.0,-7.0,2.9000000953674316
3.675350,1,13.450281143188477,-10.62536907196045,59.58197784423828
3.675350,2,10.342513084411621,-2.321605682373047,40.03053665161133
3.675350,3,4.193305015563965,-54.32827377319336,50.01535415649414
3.775249,0,-70.0,-7.0,2.9000000953674316
3.775249,1,14.47716999053955,-10.475279808044434,59.598201751708984
3.775249,2,11.33441162109375,-2.0150809288024902,40.02974319458008
3.775249,3,5.129780292510986,-54.78562545776367,50.016441345214844
3.875350,0,-70.0,-7.0,2.9000000953674316
3.875350,1,15.502972602844238,-10.31851863861084,59.61433792114258
3.875350,2,12.326318740844727,-1.7079999446868896,40.03002166748047
3.875350,3,6.064950466156006,-55.2459602355957,50.01732635498047
3.975313,0,-70.0,-7.0,2.9000000953674316
3.975313,1,16.52879524230957,-10.163870811462402,59.63177490234375
3.975313,2,13.316041946411133,-1.3946571350097656,40.03197479248047
3.975313,3,6.998488903045654,-55.70730972290039,50.01905822753906
4.075235,0,-70.0,-7.0,2.9000000953674316
4.075235,1,17.556949615478516,-10.00732135772705,59.64925765991211
4.075235,2,14.306479454040527,-1.0844957828521729,40.033531188964844
4.075235,3,7.933342933654785,-56.166343688964844,50.02056121826172
4.175280,0,-70.0,-7.0,2.9000000953674316
4.175280,1,18.588726043701172,-9.853608131408691,59.66778564453125
4.175280,2,15.297682762145996,-0.7729602456092834,40.034332275390625
4.175280,3,8.870469093322754,-56.622047424316406,50.02154541015625
4.275144,0,-70.0,-7.0,2.9000000953674316
4.275144,1,19.61943244934082,-9.701921463012695,59.68745040893555
4.275144,2,16.289798736572266,-0.4556463658809662,40.035221099853516
4.275144,3,9.808974266052246,-57.07770919799805,50.02362060546875
4.378773,0,-70.0,-7.0,2.9000000953674316
4.378773,1,20.642148971557617,-9.552616119384766,59.70879364013672
4.378773,2,17.27971076965332,-0.13738565146923065,40.0361213684082
4.378773,3,10.746849060058594,-57.535213470458984,50.02460861206055
4.475283,0,-70.0,-7.0,2.9000000953674316
4.475283,1,21.148235321044922,-9.480063438415527,59.720829010009766
4.475283,2,17.7758731842041,0.018878372386097908,40.03655242919922
4.475283,3,11.214347839355469,-57.768184661865234,50.024715423583984
4.575351,0,-70.0,-7.0,2.9000000953674316
4.575351,1,22.149015426635742,-9.337737083435059,59.745052337646484
4.575351,2,18.765901565551758,0.3395257592201233,40.038272857666016
4.575351,3,12.155149459838867,-58.224754333496094,50.025245666503906
4.675308,0,-70.0,-7.0,2.9000000953674316
4.675308,1,23.1279354095459,-9.202083587646484,59.76886749267578
4.675308,2,19.75605583190918,0.6561583876609802,40.04039001464844
4.675308,3,13.096244812011719,-58.68206024169922,50.026344299316406
4.775360,0,-70.0,-7.0,2.9000000953674316
4.775360,1,24.081777572631836,-9.06429672241211,59.79057312011719
4.775360,2,20.74382972717285,0.9764050841331482,40.0428466796875
4.775360,3,14.036369323730469,-59.142677307128906,50.029178619384766
4.875256,0,-70.0,-7.0,2.9000000953674316
4.875256,1,25.010082244873047,-8.935766220092773,59.81388473510742
4.875256,2,21.728656768798828,1.3017222881317139,40.044464111328125
4.875256,3,14.97614860534668,-59.60417938232422,50.032066345214844
4.975395,0,-70.0,-7.0,2.9000000953674316
4.975395,1,25.908533096313477,-8.81510066986084,59.835540771484375
4.975395,2,22.714420318603516,1.6229557991027832,40.04513931274414
4.975395,3,15.91801929473877,-60.0615348815918,50.033573150634766
5.075340,0,-70.0,-7.0,2.9000000953674316
5.075340,1,26.774553298950195,-8.691125869750977,59.855777740478516
5.075340,2,23.69873809814453,1.9419797658920288,40.04496383666992
5.075340,3,16.862255096435547,-60.51483917236328,50.034141540527344
5.175219,0,-70.0,-7.0,2.9000000953674316
5.175219,1,27.610652923583984,-8.574640274047852,59.87507629394531
5.175219,2,24.68055534362793,2.2680306434631348,40.04440689086914
5.175219,3,17.805221557617188,-60.969200134277344,50.03575134277344
5.275318,0,-70.0,-7.0,2.9000000953674316
5.275318,1,28.415393829345703,-8.459351539611816,59.88947677612305
5.275318,2,25.662446975708008,2.5926735401153564,40.04315948486328
5.275318,3,18.745128631591797,-61.427303314208984,50.03647232055664
5.375212,0,-70.0,-7.0,2.9000000953674316
5.375212,1,29.191667556762695,-8.344132423400879,59.899513244628906
5.375212,2,26.646535873413086,2.9145052433013916,40.04096603393555
5.375212,3,19.684328079223633,-61.887123107910156,50.036563873291016
5.475213,0,-70.0,-7.0,2.9000000953674316
5.475213,1,29.942420959472656,-8.237956047058105,59.90938949584961
5.475213,2,27.631282806396484,3.240490198135376,40.03788757324219
5.475213,3,20.62249755859375,-62.34494400024414,50.0369873046875
5.577945,0,-70.0,-7.0,2.9000000953674316
5.577945,1,30.6613826751709,-8.12775707244873,59.91705322265625
5.577945,2,28.61696434020996,3.56874942779541,40.03464889526367
5.577945,3,21.559968948364258,-62.802146911621094,50.037452697753906
5.675291,0,-70.0,-7.0,2.9000000953674316
5.675291,1,31.008682250976562,-8.075971603393555,59.92034149169922
5.675291,2,29.110565185546875,3.7295830249786377,40.03379821777344
5.675291,3,22.027549743652344,-63.03349685668945,50.03725051879883
5.775449,0,-70.0,-7.0,2.9000000953674316
5.775449,1,31.680999755859375,-7.9700822830200195,59.92704391479492
5.775449,2,30.096757888793945,4.058863162994385,40.033416748046875
5.775449,3,22.962873458862305,-63.49500274658203,50.03723907470703
5.875411,0,-70.0,-7.0,2.9000000953674316
5.875411,1,32.32453155517578,-7.868751049041748,59.93446350097656
5.875411,2,31.084197998046875,4.384365558624268,40.030418395996094
5.875411,3,23.899364471435547,-63.95383071899414,50.03840637207031
5.975320,0,-70.0,-7.0,2.9000000953674316
5.975320,1,32.934600830078125,-7.772887229919434,59.942264556884766
5.975320,2,32.07340621948242,4.711313724517822,40.02754592895508
5.975320,3,24.834516525268555,-64.41452026367188,50.039615631103516
6.075341,0,-70.0,-7.0,2.9000000953674316
6.075341,1,33.51254653930664,-7.671976566314697,59.94876480102539
6.075341,2,33.06446075439453,5.043184280395508,40.02685546875
6.075341,3,25.768640518188477,-64.87891387939453,50.039878845214844
6.175514,0,-70.0,-7.0,2.9000000953674316
6.175514,1,34.06536102294922,-7.5781965255737305,59.95206069946289
6.175514,2,34.05535888671875,5.372385025024414,40.02741241455078
6.175514,3,26.701845169067383,-65.34367370605469,50.04104232788086
6.275526,0,-70.0,-7.0,2.9000000953674316
6.275526,1,34.590389251708984,-7.483336925506592,59.95497512817383
6.275526,2,35.04696273803711,5.700700759887695,40.02787780761719
6.275526,3,27.6346435546875,-65.804443359375,50.04304885864258
6.375252,0,-70.0,-7.0,2.9000000953674316
6.375252,1,35.090152740478516,-7.388803958892822,59.95583724975586
6.375252,2,36.03755569458008,6.03265380859375,40.02828598022461
6.375252,3,28.567283630371094,-66.2618637084961,50.04573440551758
6.475299,0,-70.0,-7.0,2.9000000953674316
6.475299,1,35.568580627441406,-7.3037567138671875,59.95777130126953
6.475299,2,37.029876708984375,6.3661088943481445,40.02846145629883
6.475299,3,29.499094009399414,-66.72151184082031,50.04740524291992
6.575259,0,-70.0,-7.0,2.9000000953674316
6.575259,1,36.02081298828125,-7.2162322998046875,59.95820999145508
6.575259,2,38.023582458496094,6.694802284240723,40.027870178222656
6.575259,3,30.42943572998047,-67.18292999267578,50.048789978027344
6.675193,0,-70.0,-7.0,2.9000000953674316
6.675193,1,36.45025634765625,-7.13426399230957,59.95913314819336
6.675193,2,39.019798278808594,7.025041103363037,40.02681350708008
6.675193,3,31.358165740966797,-67.64453125,50.0499267578125
6.775178,0,-70.0,-7.0,2.9000000953674316
6.775178,1,36.85377502441406,-7.060760974884033,59.95798873901367
6.775178,2,40.01482009887695,7.357171535491943,40.025779724121094
6.775178,3,32.288082122802734,-68.10590362548828,50.04855728149414
6.875150,0,-70.0,-7.0,2.9000000953674316
6.875150,1,37.231014251708984,-6.985748291015625,59.95732879638672
6.875150,2,41.00895309448242,7.686450481414795,40.02824783325195
6.875150,3,33.21790313720703,-68.56795501708984,50.046051025390625
6.978233,0,-70.0,-7.0,2.9000000953674316
6.978233,1,37.581878662109375,-6.917168617248535,59.958377838134766
6.978233,2,42.004554748535156,8.008949279785156,40.03209686279297
6.978233,3,34.14810562133789,-69.03101348876953,50.04296112060547
7.075218,0,-70.0,-7.0,2.9000000953674316
7.075218,1,37.74794006347656,-6.882845401763916,59.95823669433594
7.075218,2,42.500728607177734,8.174971580505371,40.034183502197266
7.075218,3,34.61220932006836,-69.26518249511719,50.04109573364258
7.175287,0,-70.0,-7.0,2.9000000953674316
7.175287,1,38.06431579589844,-6.820006370544434,59.9555549621582
7.175287,2,43.49407196044922,8.497394561767578,40.03807830810547
7.175287,3,35.540428161621094,-69.73347473144531,50.037723541259766
7.275275,0,-70.0,-7.0,2.9000000953674316
7.275275,1,38.355628967285156,-6.763644218444824,59.95530319213867
7.275275,2,44.4868049621582,8.818635940551758,40.04093551635742
7.275275,3,36.4696159362793,-70.20079803466797,50.03464126586914
7.375383,0,-70.0,-7.0,2.9000000953674316
7.375383,1,38.62271499633789,-6.70951509475708,59.95674133300781
7.375383,2,45.479759216308594,9.142073631286621,40.04279327392578
7.375383,3,37.40177917480469,-70.66893005371094,50.03148651123047
7.475272,0,-70.0,-7.0,2.9000000953674316
7.475272,1,38.86812973022461,-6.666802406311035,59.956581115722656
7.475272,2,46.47171401977539,9.462907791137695,40.04759216308594
7.475272,3,38.33473205566406,-71.13872528076172,50.03059768676758
7.575227,0,-70.0,-7.0,2.9000000953674316
7.575227,1,39.08684539794922,-6.62573766708374,59.95987319946289
7.575227,2,47.463619232177734,9.780135154724121,40.05243682861328
7.575227,3,39.27070617675781,-71.61012268066406,50.02870559692383
7.675265,0,-70.0,-7.0,2.9000000953674316
7.675265,1,39.28142166137695,-6.591890335083008,59.96280288696289
7.675265,2,48.45454788208008,10.102851867675781,40.05278396606445
7.675265,3,40.2086067199707,-72.08130645751953,50.027793884277344
7.775155,0,-70.0,-7.0,2.9000000953674316
7.775155,1,39.45435333251953,-6.562926292419434,59.96552276611328
7.775155,2,49.44304656982422,10.425992965698242,40.05309295654297
7.775155,3,41.149078369140625,-72.55046081542969,50.02912521362305
7.875256,0,-70.0,-7.0,2.9000000953674316
7.875256,1,39.6025276184082,-6.534773349761963,59.96778106689453
7.875256,2,50.43143844604492,10.743958473205566,40.0557975769043
7.875256,3,42.09325408935547,-73.01611328125,50.029048919677734
7.975214,0,-70.0,-7.0,2.9000000953674316
7.975214,1,39.72927474975586,-6.515272617340088,59.97164535522461
7.975214,2,51.4193115234375,11.06391429901123,40.05552291870117
7.975214,3,43.03903579711914,-73.47904968261719,50.0284309387207
8.075152,0,-70.0,-7.0,2.9000000953674316
8.075152,1,39.82857894897461,-6.495998859405518,59.97659683227539
8.075152,2,52.40606689453125,11.387887001037598,40.05491638183594
8.075152,3,43.98452377319336,-73.9423828125,50.02793502807617
8.178182,0,-70.0,-7.0,2.9000000953674316
8.178182,1,39.90281295776367,-6.486700534820557,59.97953414916992
8.178182,2,53.3941650390625,11.70921802520752,40.05598068237305
8.178182,3,44.93027877807617,-74.40587615966797,50.0279426574707
8.275369,0,-70.0,-7.0,2.9000000953674316
8.275369,1,39.92953872680664,-6.480157375335693,59.980194091796875
8.275369,2,53.888004302978516,11.870321273803711,40.05573654174805
8.275369,3,45.40506362915039,-74.63362121582031,50.02852249145508
8.375271,0,-70.0,-7.0,2.9000000953674316
8.375271,1,39.970638275146484,-6.475958347320557,59.98175811767578
8.375271,2,54.87871551513672,12.190268516540527,40.053836822509766
8.375271,3,46.3519287109375,-75.09370422363281,50.03057861328125
8.475249,0,-70.0,-7.0,2.9000000953674316
8.475249,1,39.9952278137207,-6.4710822105407715,59.98133087158203
8.475249,2,55.871097564697266,12.507123947143555,40.05276107788086
8.475249,3,47.298805236816406,-75.55166625976562,50.03175354003906
8.575355,0,-70.0,-7.0,2.9000000953674316
8.575355,1,40.00988006591797,-6.466212272644043,59.98123550415039
8.575355,2,56.86332702636719,12.82674503326416,40.05467987060547
8.575355,3,48.245941162109375,-76.00497436523438,50.03194046020508
8.675412,0,-70.0,-7.0,2.9000000953674316
8.675412,1,40.01966857910156,-6.4654011726379395,59.98348617553711
8.675412,2,57.85382843017578,13.148199081420898,40.0550537109375
8.675412,3,49.193973541259766,-76.45150756835938,50.03289794921875
8.775268,0,-70.0,-7.0,2.9000000953674316
8.775268,1,40.02536392211914,-6.459974765777588,59.98518753051758
8.775268,2,58.84807205200195,13.46272087097168,40.054534912109375
8.775268,3,50.141319274902344,-76.89537811279297,50.03425216674805
8.875378,0,-70.0,-7.0,2.9000000953674316
8.875378,1,40.029815673828125,-6.460598468780518,59.98919677734375
8.875378,2,59.84254837036133,13.779243469238281,40.0554313659668
8.875378,3,51.086612701416016,-77.33804321289062,50.03483963012695
8.975398,0,-70.0,-7.0,2.9000000953674316
8.975398,1,40.03451156616211,-6.455835819244385,59.99319076538086
8.975398,2,60.838138580322266,14.094924926757812,40.0557746887207
8.975398,3,52.03163146972656,-77.78126525878906,50.0338020324707
9.075257,0,-70.0,-7.0,2.9000000953674316
9.075257,1,40.040889739990234,-6.451832294464111,59.996246337890625
9.075257,2,61.83572769165039,14.405242919921875,40.056175231933594
9.075257,3,52.9783935546875,-78.22296142578125,50.03075408935547
9.175246,0,-70.0,-7.0,2.9000000953674316
9.175246,1,40.05088424682617,-6.4457292556762695,60.000205993652344
9.175246,2,62.831729888916016,14.717068672180176,40.05510711669922
9.175246,3,53.927154541015625,-78.66368865966797,50.028892517089844
9.275282,0,-70.0,-7.0,2.9000000953674316
9.275282,1,40.06456756591797,-6.43496561050415,60.00309753417969
9.275282,2,63.826812744140625,15.030109405517578,40.053375244140625
9.275282,3,54.87329864501953,-79.1056900024414,50.02740478515625
9.375324,0,-70.0,-7.0,2.9000000953674316
9.375324,1,40.082916259765625,-6.427764415740967,60.00432205200195
9.375324,2,64.822021484375,15.338323593139648,40.05207824707031
9.375324,3,55.81604766845703,-79.55220794677734,50.0255241394043
9.475111,0,-70.0,-7.0,2.9000000953674316
9.475111,1,40.104698181152344,-6.4125494956970215,60.00856018066406
9.475111,2,65.81597900390625,15.644006729125977,40.051883697509766
9.475111,3,56.75529098510742,-80.00352478027344,50.02468490600586
9.578730,0,-70.0,-7.0,2.9000000953674316
9.578730,1,40.13117980957031,-6.399908542633057,60.0136833190918
9.578730,2,66.80819702148438,15.954367637634277,40.048858642578125
9.578730,3,57.69182586669922,-80.45640563964844,50.02438735961914
9.675293,0,-70.0,-7.0,2.9000000953674316
9.675293,1,40.14430618286133,-6.390214443206787,60.016029357910156
9.675293,2,67.3045425415039,16.1075382232666,40.047386169433594
9.675293,3,58.16288375854492,-80.67745208740234,50.02414321899414
9.775228,0,-70.0,-7.0,2.9000000953674316
9.775228,1,40.171207427978516,-6.373943328857422,60.01969528198242
9.775228,2,68.29718017578125,16.417783737182617,40.046775817871094
9.775228,3,59.0993537902832,-81.12963104248047,50.02290344238281
9.875324,0,-70.0,-7.0,2.9000000953674316
9.875324,1,40.19801712036133,-6.351749897003174,60.02190399169922
9.875324,2,69.28807830810547,16.72869300842285,40.048465728759766
9.875324,3,60.03355026245117,-81.58615112304688,50.020599365234375
9.975301,0,-70.0,-7.0,2.9000000953674316
9.975301,1,40.226436614990234,-6.335574150085449,60.022098541259766
9.975301,2,70.27952575683594,17.032955169677734,40.04962921142578
9.975301,3,60.96730041503906,-82.04487609863281,50.018531799316406
10.075191,0,-70.0,-7.0,2.9000000953674316
10.075191,1,40.25262451171875,-6.314846515655518,60.0197639465332
10.075191,2,71.27195739746094,17.336204528808594,40.049705505371094
10.075191,3,61.90047073364258,-82.50277709960938,50.01768493652344
10.175293,0,-70.0,-7.0,2.9000000953674316
10.175293,1,40.27776336669922,-6.295251369476318,60.018611907958984
10.175293,2,72.26270294189453,17.646379470825195,40.04957962036133
10.175293,3,62.83586883544922,-82.95921325683594,50.01578903198242
10.275377,0,-70.0,-7.0,2.9000000953674316
10.275377,1,40.29961395263672,-6.276847839355469,60.017189025878906
10.275377,2,73.25387573242188,17.957195281982422,40.049713134765625
10.275377,3,63.77159881591797,-83.4150619506836,50.0135383605957
10.375178,0,-70.0,-7.0,2.9000000953674316
10.375178,1,40.317474365234375,-6.25460147857666,60.0155143737793
10.375178,2,74.24424743652344,18.26428985595703,40.0488166809082
10.375178,3,64.70421600341797,-83.87135314941406,50.01242446899414
10.475232,0,-70.0,-7.0,2.9000000953674316
10.475232,1,40.334346771240234,-6.2411112785339355,60.01483154296875
10.475232,2,75.23546600341797,18.575292587280273,40.04561233520508
10.475232,3,65.6346206665039,-84.33252716064453,50.0099983215332
10.575181,0,-70.0,-7.0,2.9000000953674316
10.575181,1,40.348079681396484,-6.22413444519043,60.01350784301758
10.575181,2,76.22555541992188,18.888601303100586,40.045867919921875
10.575181,3,66.56291961669922,-84.79399108886719,50.01017761230469
10.675152,0,-70.0,-7.0,2.9000000953674316
10.675152,1,40.36126708984375,-6.211862087249756,60.01173400878906
10.675152,2,77.21662902832031,19.19959831237793,40.046714782714844
10.675152,3,67.4900894165039,-85.25544738769531,50.009986877441406
10.778255,0,-70.0,-7.0,2.9000000953674316
10.778255,1,40.37232208251953,-6.202730655670166,60.009952545166016
10.778255,2,78.20771026611328,19.509479522705078,40.04579544067383
10.778255,3,68.4181900024414,-85.71356201171875,50.009212493896484
10.875320,0,-70.0,-7.0,2.9000000953674316
10.875320,1,40.375816345214844,-6.198154926300049,60.00962829589844
10.875320,2,78.7021484375,19.6683292388916,40.04536056518555
10.875320,3,68.88382720947266,-85.9405746459961,50.00941848754883
10.975303,0,-70.0,-7.0,2.9000000953674316
10.975303,1,40.380882263183594,-6.194863319396973,60.009552001953125
10.975303,2,79.69585418701172,19.975812911987305,40.043609619140625
10.975303,3,69.81022644042969,-86.40165710449219,50.01050567626953
11.075300,0,-70.0,-7.0,2.9000000953674316
11.075300,1,40.38225173950195,-6.191778659820557,60.00957107543945
11.075300,2,80.68982696533203,20.287660598754883,40.04140853881836
11.075300,3,70.73545837402344,-86.86066436767578,50.010650634765625
11.175360,0,-70.0,-7.0,2.9000000953674316
11.175360,1,40.382286071777344,-6.195550918579102,60.00763702392578
11.175360,2,81.68345642089844,20.598365783691406,40.041725158691406
11.175360,3,71.66209411621094,-87.31703186035156,50.007625579833984
11.275243,0,-70.0,-7.0,2.9000000953674316
11.275243,1,40.37887954711914,-6.198238849639893,60.00580978393555
11.275243,2,82.67948150634766,20.90420913696289,40.040225982666016
11.275243,3,72.58850860595703,-87.7734603881836,50.00450897216797
11.375459,0,-70.0,-7.0,2.9000000953674316
11.375459,1,40.375267028808594,-6.205994606018066,60.004825592041016
11.375459,2,83.67688751220703,21.210037231445312,40.0372200012207
