time_s,metric,source,destination,value
5.987652,obstacle_loss_db,0,3,0.0
5.987652,obstacle_loss_db,1,2,0.0
5.987652,obstacle_loss_db,1,3,0.0
5.987652,obstacle_loss_db,2,3,0.0
6.084378,obstacle_loss_db,0,1,0.0
6.084378,obstacle_loss_db,0,2,16.765274047851562
6.084378,obstacle_loss_db,0,3,0.0
6.084378,obstacle_loss_db,1,2,0.0
6.084378,obstacle_loss_db,1,3,0.0
6.084378,obstacle_loss_db,2,3,0.0
6.187547,obstacle_loss_db,0,1,0.0
6.187547,obstacle_loss_db,0,2,16.771974563598633
6.187547,obstacle_loss_db,0,3,0.0
6.187547,obstacle_loss_db,1,2,0.0
6.187547,obstacle_loss_db,1,3,0.0
6.187547,obstacle_loss_db,2,3,0.0
6.284173,obstacle_loss_db,0,1,0.0
6.284173,obstacle_loss_db,0,2,16.777523040771484
6.284173,obstacle_loss_db,0,3,0.0
6.284173,obstacle_loss_db,1,2,0.0
6.284173,obstacle_loss_db,1,3,0.0
6.284173,obstacle_loss_db,2,3,0.0
6.299387,rssi_dbm,0,1,-51.36330032348633
6.299387,rssi_dbm,0,2,-77.97921752929688
6.299387,rssi_dbm,0,3,-63.29083251953125
6.299387,rssi_dbm,1,2,-57.42300033569336
6.299387,rssi_dbm,1,3,-55.14870834350586
6.299387,rssi_dbm,2,3,-58.7081413269043
6.299398,snr_db,0,1,42.63669967651367
6.299398,snr_db,0,2,16.020782470703125
6.299398,snr_db,0,3,30.70916748046875
6.299398,snr_db,1,2,36.57699966430664
6.299398,snr_db,1,3,38.85129165649414
6.299398,snr_db,2,3,35.2918586730957
6.387585,obstacle_loss_db,0,1,0.0
6.387585,obstacle_loss_db,0,2,16.786842346191406
6.387585,obstacle_loss_db,0,3,0.0
6.387585,obstacle_loss_db,1,2,0.0
6.387585,obstacle_loss_db,1,3,0.0
6.387585,obstacle_loss_db,2,3,0.0
6.484370,obstacle_loss_db,0,1,0.0
6.484370,obstacle_loss_db,0,2,16.794462203979492
6.484370,obstacle_loss_db,0,3,0.0
6.484370,obstacle_loss_db,1,2,0.0
6.484370,obstacle_loss_db,1,3,0.0
6.484370,obstacle_loss_db,2,3,0.0
6.588175,obstacle_loss_db,0,1,0.0
6.588175,obstacle_loss_db,0,2,16.798625946044922
6.588175,obstacle_loss_db,0,3,0.0
6.588175,obstacle_loss_db,1,2,0.0
6.588175,obstacle_loss_db,1,3,0.0
6.588175,obstacle_loss_db,2,3,0.0
6.684311,obstacle_loss_db,0,1,0.0
6.684311,obstacle_loss_db,0,2,16.80755043029785
6.684311,obstacle_loss_db,0,3,0.0
6.684311,obstacle_loss_db,1,2,0.0
6.684311,obstacle_loss_db,1,3,0.0
6.684311,obstacle_loss_db,2,3,0.0
6.787995,obstacle_loss_db,0,1,0.0
6.787995,obstacle_loss_db,0,2,16.814754486083984
6.787995,obstacle_loss_db,0,3,0.0
6.787995,obstacle_loss_db,1,2,0.0
6.787995,obstacle_loss_db,1,3,0.0
6.787995,obstacle_loss_db,2,3,0.0
6.799411,rssi_dbm,0,1,-51.78314208984375
6.799411,rssi_dbm,0,2,-86.11445617675781
6.799411,rssi_dbm,0,3,-71.65461730957031
6.799411,rssi_dbm,1,2,-55.91766357421875
6.799411,rssi_dbm,1,3,-56.43121337890625
6.799411,rssi_dbm,2,3,-59.054073333740234
6.799418,snr_db,0,1,42.21685791015625
6.799418,snr_db,0,2,7.885547161102295
6.799418,snr_db,0,3,22.345386505126953
6.799418,snr_db,1,2,38.08233642578125
6.799418,snr_db,1,3,37.56878662109375
6.799418,snr_db,2,3,34.945926666259766
6.884109,obstacle_loss_db,0,1,0.0
6.884109,obstacle_loss_db,0,2,16.825584411621094
6.884109,obstacle_loss_db,0,3,0.0
6.884109,obstacle_loss_db,1,2,0.0
6.884109,obstacle_loss_db,1,3,0.0
6.884109,obstacle_loss_db,2,3,0.0
6.987718,obstacle_loss_db,0,1,0.0
6.987718,obstacle_loss_db,0,2,16.83747673034668
6.987718,obstacle_loss_db,0,3,0.0
6.987718,obstacle_loss_db,1,2,0.0
6.987718,obstacle_loss_db,1,3,0.0
6.987718,obstacle_loss_db,2,3,0.0
7.084831,obstacle_loss_db,0,1,0.0
7.084831,obstacle_loss_db,0,2,16.84653663635254
7.084831,obstacle_loss_db,0,3,0.0
7.084831,obstacle_loss_db,1,2,0.0
