run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_edge_01_final_v4,1785964026.642553,edge,1,49,407,4,196.34,37.8,-1.0,-1.0,196.34,158.54,158.54,144.1
f_edge_01_final_v4,1785964027.637141,edge,1,50,336,3,190.89,83.5,-1.0,-1.0,190.89,107.39,107.39,555.9
f_edge_01_final_v4,1785964028.615191,edge,1,51,335,3,168.94,47.7,-1.0,-1.0,168.94,121.24,121.24,1534.0
f_edge_01_final_v4,1785964029.615018,edge,1,52,335,3,168.77,55.1,-1.0,-1.0,168.77,113.67,113.67,116.8
f_edge_01_final_v4,1785964030.585525,edge,1,53,335,3,139.31,52.5,-1.0,-1.0,139.31,86.81,86.81,728.1
f_edge_01_final_v4,1785964031.607171,edge,1,54,334,3,160.81,66.9,-1.0,-1.0,160.81,93.91,93.91,234.1
f_edge_01_final_v4,1785964032.578810,edge,1,55,336,3,132.55,57.8,-1.0,-1.0,132.55,74.75,74.75,273.5
f_edge_01_final_v4,1785964033.598844,edge,1,56,335,3,152.59,56.6,-1.0,-1.0,152.59,95.99,95.99,136.9
f_edge_01_final_v4,1785964034.618625,edge,1,57,336,3,172.41,86.3,-1.0,-1.0,172.41,86.11,86.11,751.5
f_edge_01_final_v4,1785964035.620225,edge,1,58,336,3,173.96,78.3,-1.0,-1.0,173.96,95.66,95.66,716.7
f_edge_01_final_v4,1785964036.559775,edge,1,59,336,3,113.54,49.1,-1.0,-1.0,113.54,64.44,64.44,727.1
f_edge_01_final_v4,1785964037.624720,edge,1,60,336,3,178.48,51.1,-1.0,-1.0,178.48,127.38,127.38,411.3
f_edge_01_final_v4,1785964038.588763,edge,1,61,336,3,142.58,52.3,-1.0,-1.0,142.58,90.28,90.28,242.6
f_edge_01_final_v4,1785964039.674601,edge,1,62,335,3,228.34,87.1,-1.0,-1.0,228.34,141.24,141.24,507.5
f_edge_01_final_v4,1785964040.635561,edge,1,63,336,3,189.42,46.8,-1.0,-1.0,189.42,142.62,142.62,1468.4
f_edge_01_final_v4,1785964041.622051,edge,1,64,336,3,175.82,46.1,-1.0,-1.0,175.82,129.72,129.72,643.4
f_edge_01_final_v4,1785964042.600111,edge,1,65,335,3,153.81,58.2,-1.0,-1.0,153.81,95.61,95.61,267.4
f_edge_01_final_v4,1785964043.590001,edge,1,66,336,3,143.72,66.9,-1.0,-1.0,143.72,76.82,76.82,135.1
f_edge_01_final_v4,1785964044.581977,edge,1,67,336,3,135.76,75.5,-1.0,-1.0,135.76,60.26,60.26,203.6
f_edge_01_final_v4,1785964045.543377,edge,1,68,335,3,97.07,60.8,-1.0,-1.0,97.07,36.27,36.27,241.7
f_edge_01_final_v4,1785964046.575832,edge,1,69,333,3,129.06,37.4,-1.0,-1.0,129.06,91.66,91.66,145.4
f_edge_01_final_v4,1785964047.639950,edge,1,70,336,3,193.67,41.3,-1.0,-1.0,193.67,152.37,152.37,50.1
f_edge_01_final_v4,1785964048.629904,edge,1,71,334,3,182.51,48.7,-1.0,-1.0,182.51,133.81,133.81,252.5
f_edge_01_final_v4,1785964049.592022,edge,1,72,336,3,145.76,47.3,-1.0,-1.0,145.76,98.46,98.46,379.2
f_edge_01_final_v4,1785964050.595470,edge,1,73,335,3,149.24,50.3,-1.0,-1.0,149.24,98.94,98.94,70.9
f_edge_01_final_v4,1785964051.594459,edge,1,74,336,3,148.23,56.3,-1.0,-1.0,148.23,91.93,91.93,268.2
f_edge_01_final_v4,1785964052.614786,edge,1,75,336,3,168.53,51.8,-1.0,-1.0,168.53,116.73,116.73,36.1
f_edge_01_final_v4,1785964053.596147,edge,1,76,336,3,149.93,50.5,-1.0,-1.0,149.93,99.43,99.43,198.9
f_edge_01_final_v4,1785964054.519565,edge,1,77,336,3,73.35,52.8,-1.0,-1.0,73.35,20.55,20.55,574.2
f_edge_01_final_v4,1785964055.592982,edge,1,78,335,3,146.65,47.1,-1.0,-1.0,146.65,99.55,99.55,213.8
f_edge_01_final_v4,1785964056.675977,edge,1,79,335,3,229.73,54.8,-1.0,-1.0,229.73,174.93,174.93,456.7
f_edge_01_final_v4,1785964057.639179,edge,1,80,333,3,192.84,55.2,-1.0,-1.0,192.84,137.64,137.64,16.3
f_edge_01_final_v4,1785964058.602142,edge,1,81,336,3,155.90,57.5,-1.0,-1.0,155.90,98.40,98.40,244.5
f_edge_01_final_v4,1785964059.562071,edge,1,82,336,3,115.84,42.9,-1.0,-1.0,115.84,72.94,72.94,76.7
f_edge_01_final_v4,1785964060.594258,edge,1,83,334,3,147.95,74.1,-1.0,-1.0,147.95,73.85,73.85,523.1
f_edge_01_final_v4,1785964061.600957,edge,1,84,335,3,154.67,55.6,-1.0,-1.0,154.67,99.07,99.07,989.3
f_edge_01_final_v4,1785964062.554892,edge,1,85,336,3,108.66,53.9,-1.0,-1.0,108.66,54.76,54.76,334.8
f_edge_01_final_v4,1785964063.557431,edge,1,86,336,3,111.19,49.6,-1.0,-1.0,111.19,61.59,61.59,991.4
f_edge_01_final_v4,1785964064.629435,edge,1,87,334,3,183.19,53.5,-1.0,-1.0,183.19,129.69,129.69,275.4
f_edge_01_final_v4,1785964065.540948,edge,1,88,336,3,94.70,47.8,-1.0,-1.0,94.70,46.90,46.90,97.2
f_edge_01_final_v4,1785964066.633786,edge,1,89,409,4,187.59,73.1,-1.0,-1.0,187.59,114.49,114.49,229.6
